step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
327,PAYMENT,26863.17,C406664920,0.0,0.0,M928785513,0.0,0.0,0
185,PAYMENT,16975.92,C959228057,21396.0,4420.08,M1272263978,0.0,0.0,0
275,TRANSFER,220035.93,C458075458,1909.0,0.0,C1601457862,0.0,220035.93,0
381,PAYMENT,6068.07,C601928063,214982.0,208913.93,M1031351666,0.0,0.0,0
237,PAYMENT,7029.05,C108039681,189405.88,182376.83,M1715179818,0.0,0.0,0
232,PAYMENT,7614.11,C1910475638,30196.0,22581.89,M1297696354,0.0,0.0,0
229,PAYMENT,14023.61,C2060474343,0.0,0.0,M1813357056,0.0,0.0,0
157,TRANSFER,9601.33,C854360636,0.0,0.0,C1742020302,2032498.04,2042099.37,0
21,PAYMENT,3810.54,C1201871207,17640.0,13829.46,M1155934536,0.0,0.0,0
135,PAYMENT,32371.41,C1882428815,480366.0,447994.59,M1089064134,0.0,0.0,0
202,PAYMENT,7206.95,C614791379,39382.44,32175.49,M968646830,0.0,0.0,0
179,TRANSFER,823679.56,C293743581,7170.0,0.0,C1414238160,0.0,823679.56,0
401,PAYMENT,13531.58,C558444055,0.0,0.0,M1084510265,0.0,0.0,0
370,TRANSFER,41311.75,C1926205323,0.0,0.0,C1786726575,2004130.11,2045441.86,0
155,PAYMENT,23485.22,C579164608,0.0,0.0,M1009443247,0.0,0.0,0
327,TRANSFER,2127089.79,C2099737035,112114.0,0.0,C1702511699,1492427.89,3619517.68,0
471,PAYMENT,32322.51,C964830679,391605.0,359282.49,M1559048810,0.0,0.0,0
408,PAYMENT,2352.38,C137019624,31327.0,28974.62,M1009582522,0.0,0.0,0
139,PAYMENT,5577.02,C347409275,69858.0,64280.98,M309846016,0.0,0.0,0
370,PAYMENT,6332.04,C1641485734,39974.0,33641.96,M826211005,0.0,0.0,0
1,PAYMENT,4189.31,C978035840,124618.5,120429.2,M666312528,0.0,0.0,0
310,PAYMENT,24924.34,C1314542502,11214.0,0.0,M826814298,0.0,0.0,0
346,PAYMENT,21251.17,C632994665,68526.87,47275.69,M1757715893,0.0,0.0,0
187,PAYMENT,1102.46,C1005296496,82803.0,81700.54,M1399567910,0.0,0.0,0
22,PAYMENT,3670.74,C1669216447,10021.0,6350.26,M445415503,0.0,0.0,0
301,PAYMENT,12961.03,C1243399317,41960.0,28998.97,M2066285130,0.0,0.0,0
381,PAYMENT,11620.72,C264003898,0.0,0.0,M675935392,0.0,0.0,0
255,PAYMENT,43.1,C523646934,9906.0,9862.9,M1132129821,0.0,0.0,0
345,TRANSFER,394498.32,C1903548887,177977.99,0.0,C328285138,1700675.18,2095173.5,0
360,PAYMENT,2868.57,C1095343535,6153.0,3284.43,M2145627891,0.0,0.0,0
656,PAYMENT,4823.38,C535214432,1198.0,0.0,M482191659,0.0,0.0,0
353,PAYMENT,7306.39,C1324311499,0.0,0.0,M2109208464,0.0,0.0,0
328,PAYMENT,17786.61,C1765893501,166332.0,148545.39,M1264123258,0.0,0.0,0
228,PAYMENT,11624.01,C1320862972,132.34,0.0,M602768530,0.0,0.0,0
346,PAYMENT,17371.16,C199462152,0.0,0.0,M413616641,0.0,0.0,0
119,TRANSFER,293578.28,C1488806132,4383.0,0.0,C1724402684,3559466.13,3853044.41,0
120,TRANSFER,789313.44,C452428210,11431.0,0.0,C801207885,0.0,789313.44,0
684,PAYMENT,31868.62,C2019263230,391727.21,359858.6,M1939409738,0.0,0.0,0
305,PAYMENT,6370.89,C1522458302,0.0,0.0,M1851160182,0.0,0.0,0
21,TRANSFER,171119.36,C1848731196,562507.0,391387.64,C665603498,92258.82,263378.18,0
19,PAYMENT,3048.41,C2059139111,285078.0,282029.59,M1305736553,0.0,0.0,0
202,PAYMENT,277.6,C1003211025,31330.0,31052.4,M1741355595,0.0,0.0,0
379,PAYMENT,30680.87,C567597183,3625.0,0.0,M187602231,0.0,0.0,0
132,PAYMENT,38622.17,C1060990518,0.0,0.0,M529201843,0.0,0.0,0
46,PAYMENT,4758.41,C1907642923,61927.0,57168.59,M1259581007,0.0,0.0,0
141,PAYMENT,13024.97,C2086059441,0.0,0.0,M2053750368,0.0,0.0,0
396,TRANSFER,425235.84,C1045085010,0.0,0.0,C1747916253,1195991.91,1621227.75,0
332,PAYMENT,13755.79,C1639897194,0.0,0.0,M1618793645,0.0,0.0,0
355,PAYMENT,5322.56,C396820290,53772.13,48449.56,M189174727,0.0,0.0,0
404,TRANSFER,61830.83,C1226115543,9740.94,0.0,C1760886989,4369543.82,4431374.65,0
41,PAYMENT,12636.85,C496549093,79446.0,66809.15,M1279448422,0.0,0.0,0
375,PAYMENT,30229.55,C756624311,557.0,0.0,M958615584,0.0,0.0,0
236,TRANSFER,629691.55,C1430728693,0.0,0.0,C228825613,2848146.93,3477838.48,0
322,PAYMENT,6178.0,C1658184682,55979.0,49801.0,M1523988830,0.0,0.0,0
522,PAYMENT,1675.51,C436600151,49422.0,47746.49,M466167889,0.0,0.0,0
121,PAYMENT,7098.67,C1365341048,106985.0,99886.33,M560305910,0.0,0.0,0
129,PAYMENT,20724.91,C1152225986,249.0,0.0,M1944060431,0.0,0.0,0
47,PAYMENT,31977.82,C858080310,0.0,0.0,M1148569236,0.0,0.0,0
298,PAYMENT,47776.32,C334932686,0.0,0.0,M1841159272,0.0,0.0,0
360,PAYMENT,14432.22,C2103989054,11041.04,0.0,M781236350,0.0,0.0,0
130,TRANSFER,1613280.01,C153833710,3482.0,0.0,C1704323890,0.0,2016696.44,0
206,PAYMENT,5265.89,C1846874820,59659.0,54393.11,M205390665,0.0,0.0,0
211,PAYMENT,2086.56,C785850729,15925.04,13838.48,M328563147,0.0,0.0,0
188,PAYMENT,6770.8,C1441025281,44341.0,37570.2,M32228944,0.0,0.0,0
182,PAYMENT,976.43,C956971439,0.0,0.0,M586554452,0.0,0.0,0
258,PAYMENT,667.13,C268444906,200785.37,200118.24,M856199666,0.0,0.0,0
135,PAYMENT,8374.47,C379284011,0.0,0.0,M1687508638,0.0,0.0,0
12,PAYMENT,1762.16,C366743640,0.0,0.0,M222369068,0.0,0.0,0
208,TRANSFER,1557359.95,C1407362898,0.0,0.0,C1748603513,3518417.31,5075777.26,0
43,PAYMENT,3893.04,C1775532284,0.0,0.0,M563631270,0.0,0.0,0
159,TRANSFER,483784.18,C1084516051,0.0,0.0,C2076405907,794633.96,1278418.14,0
229,PAYMENT,31347.52,C1868180968,127380.0,96032.48,M1438191043,0.0,0.0,0
18,PAYMENT,12161.98,C432817092,40223.0,28061.02,M301149088,0.0,0.0,0
216,PAYMENT,68.02,C1572576222,0.0,0.0,M2142280191,0.0,0.0,0
239,PAYMENT,4406.35,C1458646977,19952.0,15545.65,M1635083820,0.0,0.0,0
131,TRANSFER,1024722.53,C738720417,25115.57,0.0,C1036941503,1948405.44,2973127.96,0
191,TRANSFER,170717.58,C1172260017,11654.0,0.0,C10265850,653008.86,823726.44,0
207,PAYMENT,21178.37,C1440354231,13585.0,0.0,M1579614317,0.0,0.0,0
190,PAYMENT,11333.56,C278838396,0.0,0.0,M1159548685,0.0,0.0,0
354,PAYMENT,33037.75,C225893240,0.0,0.0,M1911455980,0.0,0.0,0
253,PAYMENT,9014.32,C1294258064,54308.0,45293.68,M157235785,0.0,0.0,0
352,PAYMENT,10191.18,C1707711725,0.0,0.0,M394013010,0.0,0.0,0
181,PAYMENT,36514.57,C56983205,178.0,0.0,M810927595,0.0,0.0,0
306,PAYMENT,5925.26,C298596995,211426.0,205500.74,M1190451085,0.0,0.0,0
230,PAYMENT,1802.63,C57257260,597.0,0.0,M212425320,0.0,0.0,0
313,PAYMENT,39744.15,C1836072651,0.0,0.0,M1857513878,0.0,0.0,0
377,TRANSFER,769253.41,C2063447232,30240.0,0.0,C1949013650,0.0,769253.41,0
325,PAYMENT,5646.89,C1713210844,101706.0,96059.11,M1195165525,0.0,0.0,0
134,PAYMENT,10148.29,C1541188548,0.0,0.0,M1197274331,0.0,0.0,0
275,PAYMENT,5453.98,C1040877864,20815.0,15361.02,M1817924296,0.0,0.0,0
656,PAYMENT,2829.7,C221243371,0.0,0.0,M2032368838,0.0,0.0,0
398,PAYMENT,402.81,C604038141,30968.0,30565.19,M1525769965,0.0,0.0,0
239,PAYMENT,3195.25,C1488994439,20420.0,17224.75,M1650963180,0.0,0.0,0
275,PAYMENT,5885.73,C1851948615,326674.0,320788.27,M568900009,0.0,0.0,0
24,PAYMENT,14343.71,C1581692143,0.0,0.0,M87538348,0.0,0.0,0
36,PAYMENT,31150.83,C71211462,17871.0,0.0,M966707259,0.0,0.0,0
550,PAYMENT,2060.83,C541962587,81097.0,79036.17,M378847876,0.0,0.0,0
298,PAYMENT,4439.09,C16824728,0.0,0.0,M2105926898,0.0,0.0,0
310,PAYMENT,15309.01,C372798597,236122.0,220812.99,M1730886723,0.0,0.0,0
136,PAYMENT,14472.83,C518649502,0.0,0.0,M1277938699,0.0,0.0,0
202,PAYMENT,4347.47,C2025301443,67.0,0.0,M305158987,0.0,0.0,0
37,PAYMENT,44416.86,C2027592293,38970.0,0.0,M1818636247,0.0,0.0,0
40,PAYMENT,5832.53,C326080081,3975.0,0.0,M2002498413,0.0,0.0,0
355,PAYMENT,7908.65,C1941110211,73752.0,65843.35,M1987120586,0.0,0.0,0
298,PAYMENT,16640.6,C675118553,414957.72,398317.12,M1018003181,0.0,0.0,0
329,PAYMENT,20819.51,C674595914,7706.0,0.0,M452881409,0.0,0.0,0
184,PAYMENT,4076.31,C1149610487,38734.0,34657.69,M1451592360,0.0,0.0,0
371,TRANSFER,2303205.88,C168225911,21103.0,0.0,C976936495,267080.9,2570286.79,0
359,PAYMENT,2887.01,C965216175,100338.0,97450.99,M1660251994,0.0,0.0,0
426,TRANSFER,950261.33,C4670180,0.0,0.0,C577718811,2094579.9,3044841.23,0
308,PAYMENT,6627.0,C344245881,261.0,0.0,M22596562,0.0,0.0,0
345,TRANSFER,1218347.94,C732900584,0.0,0.0,C1668936313,1657079.74,2875427.68,0
35,PAYMENT,19037.78,C1089215729,289234.55,270196.77,M713304613,0.0,0.0,0
202,TRANSFER,151018.47,C1240494139,0.0,0.0,C1856256614,2164544.89,2315563.36,0
303,PAYMENT,4323.27,C1786681072,267005.55,262682.28,M294962410,0.0,0.0,0
398,PAYMENT,7729.08,C1761309138,0.0,0.0,M1447720230,0.0,0.0,0
42,PAYMENT,27838.06,C1460561660,0.0,0.0,M1710979359,0.0,0.0,0
45,PAYMENT,8683.11,C393438583,49665.0,40981.89,M1200681466,0.0,0.0,0
47,PAYMENT,9441.81,C1496341571,612456.0,603014.19,M447852790,0.0,0.0,0
235,PAYMENT,28583.67,C2116937137,39845.0,11261.33,M779990944,0.0,0.0,0
357,TRANSFER,94341.32,C1212410895,3025.0,0.0,C696837041,178617.17,272958.49,0
356,PAYMENT,8171.43,C710820394,82232.0,74060.57,M1547195562,0.0,0.0,0
288,PAYMENT,10474.26,C1897877014,0.0,0.0,M246833580,0.0,0.0,0
18,TRANSFER,26206.1,C1004812597,0.0,0.0,C877294687,1366880.69,1393086.79,0
373,PAYMENT,645.0,C1417592266,316295.84,315650.84,M1691469231,0.0,0.0,0
285,PAYMENT,4161.47,C1335709594,72380.0,68218.53,M139988797,0.0,0.0,0
210,PAYMENT,11559.25,C1649223105,0.0,0.0,M1047555697,0.0,0.0,0
257,PAYMENT,9584.72,C995737231,0.0,0.0,M1068453109,0.0,0.0,0
380,TRANSFER,95234.23,C840270760,0.0,0.0,C42736599,123740.4,218974.64,0
206,TRANSFER,78747.55,C893650814,500.0,0.0,C1348176857,0.0,78747.55,0
347,PAYMENT,37842.43,C1004328611,46917.86,9075.44,M823916128,0.0,0.0,0
307,PAYMENT,6908.5,C1070414170,0.0,0.0,M1822989769,0.0,0.0,0
327,PAYMENT,78590.5,C756162903,0.0,0.0,M1383664903,0.0,0.0,0
331,TRANSFER,271769.1,C1457373394,0.0,0.0,C33677500,2414849.95,2686619.06,0
378,PAYMENT,7085.34,C1806601149,0.0,0.0,M1864616539,0.0,0.0,0
134,TRANSFER,105975.04,C1706007969,0.0,0.0,C2134149481,878009.64,983984.69,0
346,PAYMENT,13672.19,C1560516341,0.0,0.0,M414888104,0.0,0.0,0
279,PAYMENT,14064.63,C2050795666,81752.0,67687.37,M1900386117,0.0,0.0,0
308,PAYMENT,17213.08,C79702109,10290.0,0.0,M73675,0.0,0.0,0
326,PAYMENT,7386.05,C954729903,22873.34,15487.29,M2135842283,0.0,0.0,0
39,TRANSFER,1522805.32,C335064550,0.0,0.0,C1596062467,1629775.62,4548779.92,0
469,PAYMENT,11314.87,C1852743162,0.0,0.0,M79170715,0.0,0.0,0
283,PAYMENT,13357.7,C841393556,22286.0,8928.3,M1856752303,0.0,0.0,0
17,TRANSFER,730349.33,C2060896086,104253.0,0.0,C521569199,77844.99,999358.21,0
187,PAYMENT,4365.51,C1529718150,6177.19,1811.68,M1535908109,0.0,0.0,0
154,PAYMENT,13891.3,C1724149175,0.0,0.0,M1147388642,0.0,0.0,0
234,TRANSFER,571177.99,C941613730,94359.0,0.0,C1587374301,0.0,571177.99,0
280,PAYMENT,9964.33,C1945681126,206839.79,196875.45,M526768054,0.0,0.0,0
396,PAYMENT,29968.8,C1282013454,231596.25,201627.46,M1186438192,0.0,0.0,0
202,PAYMENT,11216.12,C1286010835,0.0,0.0,M1468134654,0.0,0.0,0
260,PAYMENT,8283.39,C2097809806,34895.36,26611.97,M1680724543,0.0,0.0,0
326,PAYMENT,12731.88,C21688905,0.0,0.0,M1354611266,0.0,0.0,0
161,PAYMENT,14789.34,C1093595664,200742.0,185952.66,M1889589944,0.0,0.0,0
403,TRANSFER,5279372.81,C1900381215,2527.46,0.0,C900921479,6197777.7,11477150.5,0
256,PAYMENT,34692.92,C112021621,10969.0,0.0,M1627835994,0.0,0.0,0
160,PAYMENT,2539.77,C1959563135,107321.0,104781.23,M784463029,0.0,0.0,0
312,PAYMENT,2609.81,C1921254244,1752.0,0.0,M1220777063,0.0,0.0,0
258,PAYMENT,8689.02,C1385609874,0.0,0.0,M634978107,0.0,0.0,0
169,PAYMENT,8966.4,C979839848,1242.0,0.0,M597503160,0.0,0.0,0
274,PAYMENT,328.53,C1054213412,0.0,0.0,M1957904719,0.0,0.0,0
189,PAYMENT,2256.84,C861475546,5439.06,3182.23,M1102771392,0.0,0.0,0
592,PAYMENT,3054.46,C1845201141,95538.0,92483.54,M486238557,0.0,0.0,0
237,PAYMENT,14934.6,C904889803,0.0,0.0,M945746406,0.0,0.0,0
565,PAYMENT,25551.89,C809411916,531.0,0.0,M1802172538,0.0,0.0,0
250,PAYMENT,8653.66,C1857004764,919.0,0.0,M1217488601,0.0,0.0,0
158,PAYMENT,3939.33,C1551764758,0.0,0.0,M1310051553,0.0,0.0,0
39,TRANSFER,252502.03,C2029566815,0.0,0.0,C199514725,2389917.19,2642419.22,0
180,PAYMENT,5911.95,C589382020,0.0,0.0,M886110485,0.0,0.0,0
256,PAYMENT,4960.35,C191325660,112287.72,107327.38,M311495309,0.0,0.0,0
297,PAYMENT,9762.51,C1560687140,0.0,0.0,M1950420009,0.0,0.0,0
178,PAYMENT,14842.16,C1451286704,5639.0,0.0,M83782035,0.0,0.0,0
212,PAYMENT,1642.14,C786341303,33277.0,31634.86,M162697194,0.0,0.0,0
12,PAYMENT,28669.36,C737176069,110559.57,81890.22,M803541498,0.0,0.0,0
34,PAYMENT,6829.85,C1547083202,36866.76,30036.91,M743306798,0.0,0.0,0
254,TRANSFER,271659.67,C501533000,0.0,0.0,C1348815716,2988867.17,3260526.84,0
229,TRANSFER,603244.44,C1434387045,0.0,0.0,C2135817291,3608295.7,4152863.43,0
301,PAYMENT,10069.65,C953794589,0.0,0.0,M1815885944,0.0,0.0,0
324,PAYMENT,12263.81,C717778188,0.0,0.0,M1020395122,0.0,0.0,0
18,TRANSFER,713697.27,C1782173839,0.0,0.0,C1005747091,1441809.26,2155506.53,0
576,PAYMENT,5024.61,C902443489,52150.88,47126.27,M990636582,0.0,0.0,0
404,PAYMENT,6448.12,C1913913794,0.0,0.0,M415692145,0.0,0.0,0
328,TRANSFER,5001046.82,C1710181506,0.0,0.0,C44832754,10039926.35,15040973.17,0
354,TRANSFER,744705.16,C459241223,53314.0,0.0,C950052162,0.0,744705.16,0
130,PAYMENT,23486.29,C1601828603,24225.55,739.26,M1811697903,0.0,0.0,0
518,PAYMENT,15737.22,C319791639,0.0,0.0,M1577984796,0.0,0.0,0
95,PAYMENT,10282.94,C1786491898,0.0,0.0,M835296207,0.0,0.0,0
252,PAYMENT,24499.86,C1458183222,184827.65,160327.8,M2063001185,0.0,0.0,0
188,PAYMENT,1339.97,C1661670617,0.0,0.0,M555448868,0.0,0.0,0
274,PAYMENT,6191.0,C1031543663,0.0,0.0,M1306258559,0.0,0.0,0
260,PAYMENT,5520.45,C1982678748,249.0,0.0,M2077070131,0.0,0.0,0
236,PAYMENT,5500.31,C386919653,0.0,0.0,M4519748,0.0,0.0,0
230,PAYMENT,23311.07,C1339697286,69998.0,46686.93,M1264000932,0.0,0.0,0
403,PAYMENT,19204.1,C1708068986,106884.0,87679.9,M1655264809,0.0,0.0,0
14,PAYMENT,1317.59,C773908996,0.0,0.0,M558491702,0.0,0.0,0
155,TRANSFER,343732.88,C1937935580,0.0,0.0,C1125849599,944496.68,1288229.56,0
352,PAYMENT,12180.04,C1776826892,118343.0,106162.96,M19447504,0.0,0.0,0
161,PAYMENT,30419.98,C1907055558,132559.36,102139.38,M51182348,0.0,0.0,0
250,PAYMENT,1317.35,C261737886,0.0,0.0,M1709347924,0.0,0.0,0
177,PAYMENT,10082.53,C750093251,49118.99,39036.46,M1678661539,0.0,0.0,0
403,PAYMENT,15079.19,C491115068,102373.0,87293.81,M1018543062,0.0,0.0,0
18,PAYMENT,248.77,C504721587,150268.78,150020.01,M53632678,0.0,0.0,0
207,PAYMENT,19211.08,C1266505956,0.0,0.0,M346709075,0.0,0.0,0
282,TRANSFER,4463.19,C671940178,0.0,0.0,C1873412961,29280.74,33743.92,0
345,PAYMENT,11492.71,C1409315191,18.0,0.0,M2039812651,0.0,0.0,0
396,TRANSFER,393250.76,C796337388,0.0,0.0,C2040726454,3953945.33,4347196.09,0
201,TRANSFER,299899.61,C1675742378,45749.0,0.0,C970642666,3294526.51,3594426.12,0
351,TRANSFER,107446.19,C364121856,0.0,0.0,C1310346995,223742.9,331189.09,0
257,PAYMENT,3450.27,C1738555983,45545.0,42094.73,M1693488503,0.0,0.0,0
184,TRANSFER,1358256.46,C1023804071,6470.0,0.0,C2057895057,1626.15,1359882.61,0
303,PAYMENT,26904.56,C137080551,34168.0,7263.44,M24821106,0.0,0.0,0
158,PAYMENT,24873.93,C2040110577,0.0,0.0,M539224019,0.0,0.0,0
185,PAYMENT,3758.78,C893520766,202692.0,198933.22,M1692651056,0.0,0.0,0
307,PAYMENT,33349.68,C374522059,36118.0,2768.32,M1786501975,0.0,0.0,0
187,PAYMENT,8409.22,C1028109683,55479.0,47069.78,M477230577,0.0,0.0,0
41,TRANSFER,575052.67,C261868078,0.0,0.0,C1136811657,5995637.7,6570690.37,0
156,PAYMENT,10360.02,C602366545,73465.0,63104.98,M1111144337,0.0,0.0,0
252,PAYMENT,11043.57,C1888557476,0.0,0.0,M886954197,0.0,0.0,0
14,PAYMENT,4116.0,C1735308196,5176.0,1060.0,M1646474618,0.0,0.0,0
396,PAYMENT,36132.94,C1639173389,0.0,0.0,M1963806265,0.0,0.0,0
19,PAYMENT,14966.77,C1831835123,139650.0,124683.23,M720714955,0.0,0.0,0
357,PAYMENT,6251.37,C1966037264,63569.0,57317.63,M1105716074,0.0,0.0,0
347,PAYMENT,3185.58,C2036565361,0.0,0.0,M1757596805,0.0,0.0,0
226,PAYMENT,504.87,C457419239,0.0,0.0,M309782680,0.0,0.0,0
596,PAYMENT,19500.99,C428343831,52205.0,32704.01,M42174254,0.0,0.0,0
181,PAYMENT,8738.09,C1286221023,0.0,0.0,M266402470,0.0,0.0,0
285,PAYMENT,1717.39,C2043209196,12559.0,10841.61,M896337997,0.0,0.0,0
249,PAYMENT,13378.14,C787513719,0.0,0.0,M774070297,0.0,0.0,0
241,PAYMENT,6984.31,C1846113864,0.0,0.0,M1253941399,0.0,0.0,0
301,PAYMENT,15163.1,C1871447038,10270.0,0.0,M1180320814,0.0,0.0,0
208,PAYMENT,4377.18,C1455273218,587549.0,583171.82,M472958298,0.0,0.0,0
39,PAYMENT,7344.93,C884076075,304911.8,297566.87,M2100841447,0.0,0.0,0
10,PAYMENT,1141.73,C1188402813,26310.0,25168.27,M1111208572,0.0,0.0,0
350,TRANSFER,75044.53,C1338208193,0.0,0.0,C1857999018,2159185.52,2234230.04,0
324,PAYMENT,14994.34,C2034323366,0.0,0.0,M348483213,0.0,0.0,0
235,PAYMENT,6436.2,C366701256,117140.0,110703.81,M1797194920,0.0,0.0,0
398,PAYMENT,8230.95,C239237589,0.0,0.0,M1571577089,0.0,0.0,0
522,PAYMENT,6792.71,C1597817576,9963.0,3170.29,M2129246518,0.0,0.0,0
188,TRANSFER,869480.36,C959115377,11359.0,0.0,C2107209467,60014.78,929495.14,0
237,PAYMENT,3365.28,C2121788643,11327.0,7961.72,M1276144848,0.0,0.0,0
179,TRANSFER,901001.1,C191063521,120477.81,0.0,C23255057,911243.34,1812244.44,0
134,PAYMENT,7728.07,C1658101905,0.0,0.0,M474943356,0.0,0.0,0
22,PAYMENT,5697.65,C1551289331,3847.0,0.0,M338693203,0.0,0.0,0
205,PAYMENT,20292.24,C248584264,0.0,0.0,M735171945,0.0,0.0,0
321,TRANSFER,112401.48,C1426942335,0.0,0.0,C1090845461,232426.77,344828.26,0
301,TRANSFER,438695.57,C746117851,0.0,0.0,C207103354,3256186.52,3550079.61,0
163,PAYMENT,28437.44,C1660496124,0.0,0.0,M360148719,0.0,0.0,0
380,PAYMENT,14213.23,C863039154,221702.0,207488.77,M1101367661,0.0,0.0,0
235,PAYMENT,16713.45,C773184429,0.0,0.0,M312358027,0.0,0.0,0
26,PAYMENT,4544.37,C1752983523,24359.36,19814.99,M646413364,0.0,0.0,0
14,TRANSFER,1385495.96,C1333842191,0.0,0.0,C530106477,3859979.18,5543458.44,0
401,PAYMENT,13067.65,C1072227933,102689.07,89621.42,M1612831269,0.0,0.0,0
327,PAYMENT,6159.47,C1452105407,0.0,0.0,M1013795299,0.0,0.0,0
188,TRANSFER,597186.51,C655995081,0.0,0.0,C244654962,3714635.23,4311821.75,0
380,PAYMENT,11906.12,C496100806,181.0,0.0,M22265552,0.0,0.0,0
139,PAYMENT,3925.99,C1948302712,107709.0,103783.01,M1445325673,0.0,0.0,0
350,PAYMENT,28534.3,C989186497,50725.0,22190.7,M1343483903,0.0,0.0,0
235,TRANSFER,227735.72,C455597058,0.0,0.0,C1936889175,326945.1,554680.82,0
588,PAYMENT,2591.39,C83068354,35245.0,32653.61,M479225829,0.0,0.0,0
33,TRANSFER,1037987.09,C1472711603,33625.0,0.0,C659316679,178994.58,1216981.67,0
22,PAYMENT,50856.96,C94675181,0.0,0.0,M1320663984,0.0,0.0,0
325,PAYMENT,14035.95,C1391111255,11072.0,0.0,M149111311,0.0,0.0,0
372,TRANSFER,278228.57,C259213871,0.0,0.0,C1064363366,3120811.53,3399040.1,0
538,TRANSFER,3856775.88,C1611333212,52718.0,0.0,C952186896,1329128.71,5185904.59,0
325,PAYMENT,14468.07,C1803184873,0.0,0.0,M916060505,0.0,0.0,0
35,TRANSFER,1613710.38,C445866375,288.0,0.0,C1562150022,121406.99,1827744.23,0
33,PAYMENT,15435.07,C377502052,70622.03,55186.96,M237289803,0.0,0.0,0
157,PAYMENT,1401.39,C899620218,54713.12,53311.72,M632500222,0.0,0.0,0
279,PAYMENT,62624.68,C1038259563,0.0,0.0,M1172141266,0.0,0.0,0
324,PAYMENT,30365.63,C1876616700,9670.0,0.0,M1103860949,0.0,0.0,0
262,PAYMENT,1015.16,C1595883153,32342.0,31326.84,M331745248,0.0,0.0,0
520,PAYMENT,8314.64,C587428678,203606.0,195291.36,M1061536635,0.0,0.0,0
300,PAYMENT,420.92,C1489490453,6548.0,6127.08,M1306192915,0.0,0.0,0
234,PAYMENT,8805.85,C1929123505,0.0,0.0,M1796588909,0.0,0.0,0
212,PAYMENT,25791.07,C1461353776,0.0,0.0,M2000982545,0.0,0.0,0
34,PAYMENT,7729.1,C907786361,39055.41,31326.31,M1658299580,0.0,0.0,0
259,PAYMENT,10314.25,C900761968,17306.23,6991.98,M1852835548,0.0,0.0,0
8,PAYMENT,9652.12,C238927185,92092.69,82440.56,M920834503,0.0,0.0,0
299,PAYMENT,20567.26,C2005094805,2592.0,0.0,M1411819669,0.0,0.0,0
37,PAYMENT,36172.62,C1862956521,405629.0,369456.38,M118769045,0.0,0.0,0
691,PAYMENT,29128.61,C983668680,12127.0,0.0,M1469457376,0.0,0.0,0
169,PAYMENT,140.18,C1344888788,41285.71,41145.53,M1194234107,0.0,0.0,0
404,PAYMENT,13553.4,C1998638966,21133.0,7579.6,M95600815,0.0,0.0,0
355,PAYMENT,4689.83,C1343335821,0.0,0.0,M588269474,0.0,0.0,0
8,PAYMENT,4296.18,C1130579119,3457.5,0.0,M88695564,0.0,0.0,0
360,PAYMENT,8291.97,C5606848,10281.0,1989.03,M128125699,0.0,0.0,0
330,PAYMENT,7955.21,C1336848009,0.0,0.0,M2020272936,0.0,0.0,0
235,PAYMENT,39442.86,C1772688482,0.0,0.0,M1280137654,0.0,0.0,0
330,PAYMENT,32242.04,C811610778,0.0,0.0,M67890365,0.0,0.0,0
189,PAYMENT,2007.21,C1874366342,7077.0,5069.79,M1035619008,0.0,0.0,0
396,PAYMENT,14887.36,C1389615958,0.0,0.0,M1721581302,0.0,0.0,0
522,PAYMENT,1382.02,C78988686,52812.0,51429.98,M1936360073,0.0,0.0,0
259,PAYMENT,9746.52,C1534087274,166225.0,156478.48,M2011648873,0.0,0.0,0
349,PAYMENT,15840.8,C1251633823,3578.0,0.0,M1481220338,0.0,0.0,0
131,PAYMENT,8936.13,C1889277444,245930.03,236993.89,M169428635,0.0,0.0,0
226,PAYMENT,118.9,C1889047145,20076.0,19957.1,M1689288628,0.0,0.0,0
297,PAYMENT,4158.22,C1724544617,0.0,0.0,M1026438508,0.0,0.0,0
135,PAYMENT,25365.92,C749545329,0.0,0.0,M14944765,0.0,0.0,0
13,PAYMENT,822.22,C749316023,0.0,0.0,M1515782454,0.0,0.0,0
304,PAYMENT,29853.86,C628981516,0.0,0.0,M1685597038,0.0,0.0,0
306,PAYMENT,14969.01,C897825529,0.0,0.0,M1396179968,0.0,0.0,0
186,PAYMENT,5909.77,C180996682,0.0,0.0,M869796211,0.0,0.0,0
135,PAYMENT,2889.8,C943531171,11579.25,8689.45,M1673090895,0.0,0.0,0
227,TRANSFER,1385178.32,C857569598,2728.0,0.0,C1121998617,25474.55,1410652.86,0
21,PAYMENT,5756.5,C420726944,31147.0,25390.5,M643644035,0.0,0.0,0
279,PAYMENT,6468.85,C2018276299,699656.0,693187.15,M1266962842,0.0,0.0,0
185,PAYMENT,10281.34,C739719647,43472.0,33190.66,M472935949,0.0,0.0,0
349,PAYMENT,19158.16,C600483014,318137.45,298979.29,M1300979918,0.0,0.0,0
329,PAYMENT,6702.61,C1107305221,0.0,0.0,M1292030046,0.0,0.0,0
588,PAYMENT,4706.97,C947705238,917.0,0.0,M592204882,0.0,0.0,0
275,PAYMENT,4608.11,C10673211,0.0,0.0,M2142596854,0.0,0.0,0
303,PAYMENT,90577.75,C78835459,10334.0,0.0,M868680108,0.0,0.0,0
589,TRANSFER,316688.12,C1699664756,181069.0,0.0,C468286267,17562.49,334250.61,0
