step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
418,TRANSFER,892376.71,C1948643468,892376.71,0.0,C118884572,0.0,0.0,1,0
370,CASH_OUT,811459.21,C1102225556,811459.21,0.0,C2084986511,843227.0,1654686.21,1,0
37,CASH_OUT,128133.0,C921148283,128133.0,0.0,C129500962,160395.62,288528.62,1,0
179,TRANSFER,1494831.65,C1705883896,1494831.65,0.0,C258215915,0.0,0.0,1,0
675,TRANSFER,10000000.0,C1291955358,12772043.9,2772043.9,C285979005,0.0,0.0,1,0
184,CASH_OUT,88255.61,C400103722,0.0,0.0,C706020869,307146.83,395402.45,0,0
565,TRANSFER,254947.37,C45849369,254947.37,0.0,C538038319,0.0,0.0,1,0
378,CASH_OUT,95535.87,C70790946,4582.0,0.0,C2080247810,73386.09,168921.95,0,0
731,CASH_OUT,81677.17,C1623831712,81677.17,0.0,C538679361,130887.69,212564.86,1,0
256,TRANSFER,370110.08,C1620435854,86942.0,0.0,C1716881831,0.0,370110.08,0,0
20,CASH_OUT,278378.76,C294294214,73579.0,0.0,C1475775367,250909.14,747519.61,0,0
131,CASH_OUT,157133.02,C2019530487,0.0,0.0,C1315942706,1630209.52,1787342.54,0,0
588,TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1,0
485,CASH_OUT,277485.25,C1606328682,277485.25,0.0,C435666818,0.0,277485.25,1,0
259,CASH_OUT,137407.28,C532965971,0.0,0.0,C920402855,750486.52,887893.8,0,0
699,CASH_OUT,2763398.31,C1491503658,2763398.31,0.0,C454424230,339515.35,3102913.66,1,0
204,CASH_OUT,5129.83,C1319616590,24901.0,19771.17,C1196385063,40870.9,46000.74,0,0
221,TRANSFER,1123561.68,C1234309969,1123561.68,0.0,C587188586,0.0,0.0,1,0
95,TRANSFER,71326.12,C2145423777,55926.0,0.0,C1920503234,119411.37,190737.49,0,0
8,CASH_OUT,89631.24,C1938531779,89631.24,0.0,C2048578791,21175.0,0.0,1,0
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,1,0
160,TRANSFER,2432747.48,C1616917685,2432747.48,0.0,C2003827425,0.0,0.0,1,0
211,CASH_OUT,24891.4,C819185735,0.0,0.0,C1976662503,674740.16,699631.56,0,0
569,TRANSFER,455015.68,C620335580,0.0,0.0,C1014735637,544583.19,999598.87,0,0
332,CASH_OUT,260299.02,C1298831147,0.0,0.0,C675415903,4649174.07,4909473.09,0,0
341,CASH_OUT,357824.01,C1046302165,357824.01,0.0,C1601738020,158077.81,515901.82,1,0
43,CASH_OUT,10415.13,C1260037892,0.0,0.0,C151400576,8269423.9,8279839.03,0,0
608,TRANSFER,4716307.48,C941946048,4716307.48,0.0,C34938557,0.0,0.0,1,0
254,CASH_OUT,41580.42,C2046164248,19846.0,0.0,C899100172,101646.14,143226.57,0,0
560,TRANSFER,143275.81,C1645658263,143275.81,0.0,C1494621207,0.0,0.0,1,0
541,TRANSFER,107320.81,C216622685,107320.81,0.0,C937316720,0.0,0.0,1,0
209,CASH_OUT,73482.94,C1781723607,0.0,0.0,C288168562,146553.54,220036.48,0,0
33,CASH_OUT,181640.87,C1000884368,0.0,0.0,C1629593920,417151.75,598792.62,0,0
347,CASH_OUT,160274.21,C1545661693,0.0,0.0,C627402597,1508625.06,1668899.27,0,0
582,CASH_OUT,6106149.52,C62391457,6106149.52,0.0,C1290160681,2003487.05,8109636.57,1,0
442,TRANSFER,355969.72,C227175045,355969.72,0.0,C765607741,0.0,0.0,1,0
158,CASH_OUT,27723.34,C1205222550,27723.34,0.0,C457266787,983150.44,1010873.78,1,0
563,TRANSFER,1676936.79,C1454005383,1676936.79,0.0,C1762009463,0.0,0.0,1,0
40,CASH_OUT,201798.18,C1459053989,1316.0,0.0,C104558753,0.0,201798.18,0,0
405,CASH_OUT,35283.65,C1332850362,20853.0,0.0,C559099874,199252.71,234536.37,0,0
151,TRANSFER,147080.42,C1639051922,147080.42,0.0,C862738497,0.0,0.0,1,0
34,CASH_OUT,134350.78,C1360757205,0.0,0.0,C1877976610,1447916.7,1582267.48,0,0
382,TRANSFER,1595587.46,C1069976593,1595587.46,0.0,C1835585013,0.0,0.0,1,0
636,CASH_OUT,222517.07,C131696791,222517.07,0.0,C1282495156,130580.85,353097.93,1,0
336,CASH_OUT,170038.31,C948610987,170038.31,0.0,C1691754688,88268.89,258307.2,1,0
346,CASH_OUT,282790.02,C1110317410,0.0,0.0,C608763611,516510.36,799300.37,0,0
157,CASH_OUT,30331.71,C768588667,20172.0,0.0,C1750932469,0.0,30331.71,0,0
27,CASH_OUT,329937.88,C148278282,329937.88,0.0,C1783581377,349407.23,679345.1,1,0
705,CASH_OUT,989954.57,C1908563566,989954.57,0.0,C184438165,861924.18,1851878.75,1,0
249,CASH_OUT,90915.0,C1651029918,90915.0,0.0,C467148053,1912137.27,2003052.26,1,0
363,CASH_OUT,56231.05,C615216082,56231.05,0.0,C513190251,0.0,56231.05,1,0
324,CASH_OUT,10211.81,C268984152,10211.81,0.0,C700461668,1975715.1,1985926.91,1,0
554,CASH_OUT,10000000.0,C2099173172,10000000.0,0.0,C497323053,239962.98,10239962.98,1,0
268,TRANSFER,754874.26,C390809517,754874.26,0.0,C1817850202,0.0,0.0,1,0
298,CASH_OUT,83868.83,C1514933770,0.0,0.0,C366631352,1011103.74,1447211.98,0,0
741,TRANSFER,144945.34,C31496887,144945.34,0.0,C1251365829,0.0,0.0,1,0
450,CASH_OUT,10000000.0,C1552522980,10000000.0,0.0,C2104816494,415882.73,10415882.73,1,0
634,CASH_OUT,114864.37,C208900966,114864.37,0.0,C2041696205,0.0,114864.37,1,0
126,CASH_OUT,5245375.3,C1652591304,5245375.3,0.0,C1873104472,0.0,5245375.3,1,0
429,CASH_OUT,180117.94,C994980945,0.0,0.0,C2127752747,912652.25,1092770.19,0,0
180,CASH_OUT,131393.85,C64293250,11290.0,0.0,C1716765142,274464.51,405858.36,0,0
326,CASH_OUT,96560.04,C527452432,117669.0,21108.96,C171169064,180306.35,276866.39,0,0
251,TRANSFER,920407.32,C526131083,37617.47,0.0,C90257827,2037643.41,2958050.73,0,0
37,CASH_OUT,43793.0,C554929964,0.0,0.0,C474223679,2406487.39,2450280.39,0,0
261,CASH_OUT,2689633.8,C1088706462,2689633.8,0.0,C717389444,0.0,2689633.8,1,0
17,CASH_OUT,143910.97,C1965725903,50193.0,0.0,C237276823,4073.02,147983.99,0,0
383,CASH_OUT,211994.4,C26059371,0.0,0.0,C220157328,744255.3,956249.69,0,0
187,CASH_OUT,16398.98,C961780651,14381.0,0.0,C207001063,678611.96,695010.94,0,0
183,CASH_OUT,42313.72,C1899389123,0.0,0.0,C38841519,95124.03,137437.76,0,0
151,TRANSFER,338229.88,C1915521741,338229.88,0.0,C1011899331,0.0,0.0,1,0
205,CASH_OUT,5865.6,C202646499,944.0,0.0,C133927177,20407.28,26272.88,0,0
256,CASH_OUT,89828.53,C1774078006,41322.0,0.0,C610969375,0.0,89828.53,0,0
399,CASH_OUT,121202.6,C162531286,37771.0,0.0,C1153971452,696076.09,817278.69,0,0
59,TRANSFER,1367340.03,C453950944,1367340.03,0.0,C1875884022,0.0,0.0,1,0
36,CASH_OUT,665288.27,C428180508,0.0,0.0,C2031963738,2981729.11,4042725.29,0,0
697,CASH_OUT,378623.9,C1316763794,378623.9,0.0,C140649109,0.0,378623.9,1,0
459,TRANSFER,1153156.0,C1788207069,1153156.0,0.0,C2113625922,0.0,0.0,1,0
388,TRANSFER,680224.41,C2009706800,680224.41,0.0,C215387112,0.0,0.0,1,0
402,CASH_OUT,41340.44,C1252286717,2181.0,0.0,C830473131,0.0,41340.44,0,0
357,TRANSFER,484493.06,C1001502110,484493.06,0.0,C1201215957,0.0,0.0,1,0
281,CASH_OUT,158694.11,C1176026715,17107.0,0.0,C670203527,5630900.19,5789594.3,0,0
395,CASH_OUT,160692.69,C1881329110,145892.0,0.0,C1209615373,475671.06,1159517.14,0,0
64,CASH_OUT,960306.85,C1336358470,960306.85,0.0,C89588966,0.0,960306.85,1,0
485,CASH_OUT,2755588.11,C164780972,2755588.11,0.0,C380842084,2758109.87,5513697.98,1,0
215,CASH_OUT,149425.98,C1063442389,0.0,0.0,C138962109,400795.5,550221.48,0,0
308,TRANSFER,1099110.04,C418875753,103380.0,0.0,C1364028382,0.0,1099110.04,0,0
540,TRANSFER,2126784.45,C1308738068,50530.0,0.0,C709930621,361978.1,2488762.56,0,0
34,TRANSFER,20167.24,C1927720707,0.0,0.0,C2016282692,783480.89,803648.12,0,0
35,TRANSFER,3606943.31,C1054903406,3606943.31,0.0,C755069790,0.0,0.0,1,0
742,CASH_OUT,303846.74,C1148860488,303846.74,0.0,C846260566,343660.89,647507.63,1,0
226,CASH_OUT,40809.21,C585601174,0.0,0.0,C1966586942,3194863.1,3235672.31,0,0
651,CASH_OUT,65494.78,C1340594574,65494.78,0.0,C1088639142,422252.51,487747.29,1,0
14,CASH_OUT,97293.45,C953549989,41808.0,0.0,C1148564657,1490065.2,1652722.08,0,0
17,TRANSFER,869441.76,C1157970450,0.0,0.0,C1078814158,4553679.15,5423120.92,0,0
350,CASH_OUT,193736.57,C1475650038,192.0,0.0,C771091068,59897.18,253633.74,0,0
47,CASH_OUT,667043.9,C1676208609,667043.9,0.0,C1263000252,104132.27,771176.17,1,0
306,CASH_OUT,103430.67,C1540400946,0.0,0.0,C290738851,255254.76,358685.43,0,0
198,CASH_OUT,2634032.61,C901300638,2634032.61,0.0,C1646300362,502216.16,3136248.77,1,0
392,TRANSFER,251832.96,C1019966301,251832.96,0.0,C483110811,0.0,0.0,1,0
180,TRANSFER,318803.54,C806626982,20364.0,0.0,C1730260477,152140.29,165493.16,0,0
379,CASH_OUT,62686.44,C1763972126,20962.0,0.0,C1240375135,0.0,62686.44,0,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
308,CASH_OUT,60458.23,C989542740,33831.0,0.0,C1925593225,0.0,60458.23,0,0
591,CASH_OUT,906270.63,C1392276809,906270.63,0.0,C1315942882,221709.79,1127980.43,1,0
229,CASH_OUT,149602.17,C638191319,20687.0,0.0,C339243469,15209.42,164811.59,0,0
620,CASH_OUT,161272.92,C1122962082,161272.92,0.0,C546830525,783850.08,945123.0,1,0
543,TRANSFER,74436.56,C694879733,74436.56,0.0,C1164535816,0.0,0.0,1,0
456,CASH_OUT,30548.46,C1387708046,30548.46,0.0,C1963829295,804314.46,834862.92,1,0
135,TRANSFER,57084.9,C44129802,0.0,0.0,C1522682009,561650.63,634350.58,0,0
160,CASH_OUT,248941.45,C455427005,0.0,0.0,C1768063602,410278.77,768187.76,0,0
10,CASH_OUT,92775.6,C1672021867,0.0,0.0,C1448203337,1125837.08,2139251.18,0,0
614,TRANSFER,797235.09,C1509490957,797235.09,0.0,C1619575537,0.0,0.0,1,0
330,TRANSFER,713749.09,C670228086,9149.0,0.0,C1985584287,3390133.14,4103882.23,0,0
453,TRANSFER,134725.66,C1443740367,134725.66,0.0,C465493916,0.0,0.0,1,0
448,CASH_OUT,225988.55,C25758219,1387.0,0.0,C635860810,18693260.04,18919248.6,0,0
188,CASH_OUT,380294.35,C1249031034,0.0,0.0,C2004561828,2725678.55,3105972.9,0,0
294,CASH_OUT,79446.06,C401144837,79446.06,0.0,C1911772195,0.0,79446.06,1,0
285,TRANSFER,1421665.98,C1217403648,1421665.98,0.0,C483706610,0.0,0.0,1,0
16,TRANSFER,1713607.87,C1036862517,0.0,0.0,C1219369531,15094221.38,16807829.25,0,0
302,TRANSFER,633384.46,C1088367372,633384.46,0.0,C299996818,0.0,0.0,1,0
62,CASH_OUT,724414.43,C189532677,724414.43,0.0,C741569434,223853.38,948267.81,1,0
632,CASH_OUT,480404.03,C6427083,480404.03,0.0,C1751510346,40564.78,520968.81,1,0
692,CASH_OUT,23026.49,C1407275980,20390.0,0.0,C509293760,0.0,23026.49,0,0
377,CASH_OUT,167441.69,C1993399448,0.0,0.0,C775785615,426929.16,594370.85,0,0
43,CASH_OUT,53668.06,C400699534,0.0,0.0,C1521076533,369664.99,423333.04,0,0
177,CASH_OUT,452804.42,C261442623,452804.42,0.0,C2037489278,4020.0,0.0,1,0
134,CASH_OUT,245906.58,C375074105,0.0,0.0,C1536437514,1025659.21,1271565.79,0,0
623,CASH_OUT,296156.97,C1706729494,296156.97,0.0,C1382749859,1385822.34,1681979.31,1,0
262,CASH_OUT,52481.53,C1732704534,0.0,0.0,C698406721,2558807.49,2611289.02,0,0
206,CASH_OUT,204453.77,C1469605634,0.0,0.0,C1996094098,1849546.34,2054000.11,0,0
626,CASH_OUT,44577.32,C259533000,44577.32,0.0,C2027781406,61298.8,105876.12,1,0
37,CASH_OUT,5979556.06,C1240594546,5979556.06,0.0,C579897687,0.0,5979556.06,1,0
739,TRANSFER,8116.53,C2072430566,8116.53,0.0,C765215468,0.0,0.0,1,0
15,CASH_OUT,539645.96,C1413823973,4812.0,0.0,C181158603,374950.16,1057768.84,0,0
521,TRANSFER,157277.0,C1601578028,157277.0,0.0,C49314331,0.0,0.0,1,0
162,CASH_OUT,37193.4,C1229242746,8289.0,0.0,C129735967,0.0,37193.4,0,0
129,CASH_OUT,62255.33,C516304601,0.0,0.0,C185270203,197920.3,260175.63,0,0
232,CASH_OUT,3017156.01,C2105090352,3017156.01,0.0,C250246729,81318.2,3098474.2,1,0
273,CASH_OUT,135340.41,C1674687136,10461.0,0.0,C534137642,135383.31,270723.72,0,0
130,CASH_OUT,365953.95,C1375096988,0.0,0.0,C679483948,906494.72,1272448.66,0,0
74,CASH_OUT,59813.61,C1784961866,59813.61,0.0,C1245192492,0.0,59813.61,1,0
236,CASH_OUT,192983.58,C1913510465,2880.0,0.0,C1258007166,0.0,192983.58,0,0
159,TRANSFER,248478.58,C192254182,0.0,0.0,C1232648444,824352.33,1072830.91,0,0
106,CASH_OUT,8999.56,C1634056682,8999.56,0.0,C46618914,0.0,8999.56,1,0
545,TRANSFER,162666.86,C59143336,131388.0,0.0,C1880479078,22543.25,185210.11,0,0
158,CASH_OUT,21498.25,C1746479560,39534.0,18035.75,C951568643,0.0,21498.25,0,0
740,CASH_OUT,1312694.5,C1078953751,1312694.5,0.0,C1920187579,0.0,1312694.5,1,0
36,CASH_OUT,558886.52,C740478413,20366.0,0.0,C1742712270,2028687.86,2826965.1,0,0
308,TRANSFER,718266.91,C764500958,31447.0,0.0,C774521458,155126.33,873393.25,0,0
390,TRANSFER,4525901.25,C220187177,4525901.25,0.0,C1783675813,0.0,0.0,1,0
136,CASH_OUT,3263443.15,C252215515,3263443.15,0.0,C870722399,927721.34,4191164.5,1,0
43,CASH_OUT,19108.45,C1219989969,0.0,0.0,C552741879,209456.16,578083.06,0,0
275,TRANSFER,273174.99,C1114618321,100684.0,0.0,C1593120967,359141.13,632316.12,0,0
236,CASH_OUT,292841.14,C753763828,55.0,0.0,C1696819068,0.0,292841.14,0,0
656,CASH_OUT,84007.22,C2028520999,84007.22,0.0,C224273997,0.0,84007.22,1,0
33,TRANSFER,1448630.38,C101899927,1448630.38,0.0,C679483948,0.0,0.0,1,0
15,CASH_OUT,129371.59,C1709398913,5028.0,0.0,C144058858,1005736.82,1135108.41,0,0
38,TRANSFER,257114.13,C969095085,0.0,0.0,C169982835,3275240.74,3532354.87,0,0
401,TRANSFER,59559.29,C579404800,20990.0,0.0,C1544715110,13710.0,73269.29,0,0
253,CASH_OUT,68028.67,C1651498170,0.0,0.0,C1042759830,289187.4,357216.07,0,0
354,TRANSFER,1359502.47,C695268114,0.0,0.0,C923332317,3844279.76,5203782.23,0,0
226,TRANSFER,2017649.86,C1040636067,72884.0,0.0,C309607724,0.0,2017649.86,0,0
299,CASH_OUT,147069.01,C787759950,2607.0,0.0,C1771114398,0.0,147069.01,0,0
336,TRANSFER,1950022.93,C464058059,1950022.93,0.0,C539311335,0.0,0.0,1,0
328,TRANSFER,308745.62,C1183931021,0.0,0.0,C786531020,1921901.27,2230646.89,0,0
383,CASH_OUT,113921.02,C1256441971,113921.02,0.0,C197409324,0.0,113921.02,1,0
462,TRANSFER,151994.59,C1101966116,151994.59,0.0,C1518422608,0.0,0.0,1,0
317,TRANSFER,223228.11,C204083284,223228.11,0.0,C1120953259,0.0,0.0,1,0
353,CASH_OUT,106324.79,C182789388,0.0,0.0,C1345792423,707381.37,813706.16,0,0
373,CASH_OUT,196206.46,C1958619401,0.0,0.0,C312577742,4185186.11,4381392.57,0,0
705,CASH_OUT,353090.95,C793449159,353090.95,0.0,C985064489,257783.54,610874.48,1,0
17,CASH_OUT,196977.61,C476201319,13013.0,0.0,C974126496,0.0,138156.95,0,0
560,TRANSFER,912117.82,C1573658797,912117.82,0.0,C254901264,0.0,0.0,1,0
14,CASH_OUT,71215.93,C1336441888,9089.0,0.0,C162114152,51718.88,122934.8,0,0
326,CASH_OUT,374236.29,C536303491,11309.0,0.0,C353530314,897575.92,1271812.2,0,0
155,CASH_OUT,443420.87,C203498662,173.0,0.0,C2127889182,5036.0,0.0,0,0
34,TRANSFER,71693.42,C1103482150,71693.42,0.0,C2145121206,0.0,0.0,1,0
403,CASH_OUT,31592.36,C830582472,0.0,0.0,C1994264809,126897.91,158490.27,0,0
332,CASH_OUT,191204.57,C1982153164,410.0,0.0,C1222294594,0.0,191204.57,0,0
380,CASH_OUT,7446.84,C117705158,185.0,0.0,C588684205,0.0,7446.84,0,0
238,CASH_OUT,73522.03,C243291072,277044.0,203521.97,C1177399316,475409.9,548931.94,0,0
102,TRANSFER,872199.82,C1327508355,872199.82,0.0,C1573144849,0.0,0.0,1,0
136,CASH_OUT,47941.46,C1383016624,100.0,0.0,C799094827,1364624.44,1412565.9,0,0
465,TRANSFER,461255.26,C470923235,461255.26,0.0,C588226024,0.0,0.0,1,0
328,CASH_OUT,196117.77,C1654430367,0.0,0.0,C1988872811,550956.41,747074.18,0,0
344,TRANSFER,272997.35,C1063225525,272997.35,0.0,C1738718306,0.0,0.0,1,0
403,CASH_OUT,193568.76,C1369902845,524268.0,330699.24,C1302055352,28854.96,222423.73,0,0
259,CASH_OUT,86096.71,C748644621,0.0,0.0,C499025961,375523.09,461619.8,0,0
149,TRANSFER,172510.95,C1433873566,172510.95,0.0,C45573890,0.0,0.0,1,0
351,CASH_OUT,70609.72,C1264895278,0.0,0.0,C442496306,346181.79,176789.99,0,0
658,TRANSFER,1641792.79,C13225797,1641792.79,0.0,C600757779,0.0,0.0,1,0
261,CASH_OUT,2241630.36,C2036950441,2241630.36,0.0,C1421192075,5951537.54,8193167.9,1,0
356,TRANSFER,2028945.08,C213833874,0.0,0.0,C1840844463,4217844.02,6246789.09,0,0
19,CASH_OUT,6493.04,C2048227842,19100.77,12607.73,C1761591934,100517.0,107010.04,0,0
306,CASH_OUT,2974.04,C1857599865,235494.0,232519.96,C774537030,1482172.73,1485146.77,0,0
289,CASH_OUT,196149.04,C1282559075,196149.04,0.0,C1815880438,193203.94,389352.99,1,0
325,CASH_OUT,507402.02,C354615734,0.0,0.0,C1485360262,7712009.37,8219411.39,0,0
140,CASH_OUT,326278.75,C1779324894,0.0,0.0,C1127185318,598869.27,925148.02,0,0
396,CASH_OUT,129590.52,C820599236,0.0,0.0,C8767206,429730.31,559320.83,0,0
526,CASH_OUT,199940.02,C1503324262,199940.02,0.0,C1528513380,0.0,199940.02,1,0
366,TRANSFER,5807351.83,C957078136,5807351.83,0.0,C819604043,0.0,0.0,1,0
401,TRANSFER,273102.7,C322151147,38261.0,0.0,C1469895761,0.0,273102.7,0,0
15,TRANSFER,119.0,C1995557473,119.0,0.0,C1480876722,0.0,0.0,1,0
350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1,0
387,CASH_OUT,531551.0,C1584590974,531551.0,0.0,C1815006934,0.0,531551.0,1,0
256,TRANSFER,563451.79,C1817776670,705399.0,141947.21,C1404042836,276863.18,840314.98,0,0
558,CASH_OUT,209829.57,C982640738,209829.57,0.0,C982569135,0.0,209829.57,1,0
347,CASH_OUT,217146.93,C1532298745,0.0,0.0,C728883071,892152.17,1109299.1,0,0
397,CASH_OUT,141256.94,C595414717,0.0,0.0,C367983360,647413.0,788669.94,0,0
690,CASH_OUT,343429.34,C2015128737,343429.34,0.0,C1083108858,111504.02,454933.37,1,0
207,TRANSFER,328110.3,C539030556,328110.3,0.0,C448140191,0.0,0.0,1,0
483,CASH_OUT,526119.49,C1055498407,526119.49,0.0,C277547037,340510.43,866629.92,1,0
661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1,0
200,TRANSFER,54380.21,C910554500,54380.21,0.0,C1125661425,0.0,0.0,1,0
105,CASH_OUT,35496.47,C1303610178,35496.47,0.0,C1251609442,123871.82,159368.28,1,0
348,CASH_OUT,134669.24,C1703898536,143.0,0.0,C929452805,5281618.67,5416287.91,0,0
236,CASH_OUT,527541.14,C1445200812,0.0,0.0,C219574108,6739372.95,7266914.09,0,0
155,CASH_OUT,178074.71,C232235157,0.0,0.0,C1319509044,2215811.83,1990365.61,0,0
305,CASH_OUT,244761.05,C444168305,36037.0,0.0,C2096340699,885457.8,1130218.85,0,0
564,CASH_OUT,3968964.4,C1383952651,3968964.4,0.0,C1068730301,419593.77,4388558.17,1,0
578,CASH_OUT,978103.4,C1183549962,978103.4,0.0,C481798847,0.0,978103.4,1,0
210,TRANSFER,222668.07,C1599905103,0.0,0.0,C924841094,367528.84,590196.9,0,0
277,CASH_OUT,24338.67,C1033159974,204734.0,180395.33,C1888428437,26206.68,50545.36,0,0
712,CASH_OUT,135977.23,C1552242254,135977.23,0.0,C1103234396,314329.11,450306.34,1,0
677,TRANSFER,9295454.24,C1216463302,9295454.24,0.0,C1920599052,0.0,0.0,1,0
592,TRANSFER,458361.83,C2050469537,458361.83,0.0,C2018291358,0.0,0.0,1,0
43,TRANSFER,159679.74,C152733496,0.0,0.0,C1550704330,2747372.63,2907052.37,0,0
129,CASH_OUT,147798.64,C1363756446,30740.5,0.0,C794625601,6652212.91,6800011.54,0,0
132,CASH_OUT,58579.49,C810426105,0.0,0.0,C400036695,153605.48,212184.97,0,0
37,CASH_OUT,139783.1,C1034909561,7021.0,0.0,C2080838791,1967871.58,2107654.69,0,0
396,CASH_OUT,4003.08,C186738223,2877.0,0.0,C240143418,0.0,4003.08,0,0
465,TRANSFER,2577489.07,C939367162,2577489.07,0.0,C2087484651,0.0,0.0,1,0
160,CASH_OUT,33183.99,C1984483216,5041.0,0.0,C2023617415,2216.71,35400.7,0,0
22,CASH_OUT,74804.24,C1683055902,74804.24,0.0,C313857348,0.0,74804.24,1,0
569,CASH_OUT,2561698.04,C694643897,2561698.04,0.0,C210678404,93471.68,2655169.72,1,0
93,CASH_OUT,38150.22,C458914580,38150.22,0.0,C1918475530,30220.14,68370.36,1,0
559,TRANSFER,1431634.93,C190430667,1431634.93,0.0,C581503957,0.0,0.0,1,0
14,CASH_OUT,262723.57,C1729686279,0.0,0.0,C980469544,498868.31,2063227.46,0,0
13,TRANSFER,2686564.04,C364029634,2686564.04,0.0,C2041291172,0.0,0.0,1,0
301,CASH_OUT,131396.82,C1229624970,0.0,0.0,C125839636,2490457.76,2621854.58,0,0
230,TRANSFER,479835.05,C429044152,0.0,0.0,C241558961,2020350.34,2500185.38,0,0
33,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1,0
102,TRANSFER,656118.37,C203547819,656118.37,0.0,C1137673642,0.0,0.0,1,0
316,CASH_OUT,634911.47,C66770799,634911.47,0.0,C1680241779,8841.66,643753.13,1,0
401,TRANSFER,1672570.76,C1853440908,1672570.76,0.0,C571802760,0.0,0.0,1,0
366,TRANSFER,2701644.17,C1273953731,2701644.17,0.0,C1701713893,0.0,0.0,1,0
201,CASH_OUT,66949.4,C1681570726,19872.0,0.0,C998228636,0.0,66949.4,0,0
397,CASH_OUT,16886.03,C2053864881,0.0,0.0,C1549175473,8749130.02,8766016.05,0,0
157,CASH_OUT,167270.34,C11012717,8263.0,0.0,C1561026605,135876.77,303147.1,0,0
236,CASH_OUT,140957.33,C80942431,11271.0,0.0,C1438813057,0.0,140957.33,0,0
10,CASH_OUT,653691.23,C234028197,5087.0,0.0,C1180503924,325148.8,1246187.27,0,0
36,CASH_OUT,14099.12,C231046161,100013.0,85913.88,C49015476,7366155.24,7380254.36,0,0
145,TRANSFER,1767886.02,C1544286887,1767886.02,0.0,C436837170,0.0,0.0,1,0
350,CASH_OUT,127801.23,C113846148,741.0,0.0,C683616794,116606.16,244407.4,0,0
485,TRANSFER,471906.6,C17156930,471906.6,0.0,C1931513332,0.0,0.0,1,0
159,CASH_OUT,301193.32,C2042509361,301193.32,0.0,C448102180,0.0,301193.32,1,0
694,TRANSFER,186567.41,C1875051976,186567.41,0.0,C50809455,0.0,0.0,1,0
138,CASH_OUT,128617.03,C1141313049,0.0,0.0,C1952936824,593575.88,1379300.23,0,0
325,CASH_OUT,107834.85,C1121795717,107834.85,0.0,C63022697,0.0,107834.85,1,0
315,TRANSFER,7748802.0,C149785547,7748802.0,0.0,C733601841,0.0,0.0,1,0
395,CASH_OUT,47984.43,C790140463,47984.43,0.0,C2097780995,299049.39,347033.81,1,0
474,TRANSFER,1499869.54,C687615410,1499869.54,0.0,C1163176037,0.0,0.0,1,0
365,CASH_OUT,916644.03,C673817136,916644.03,0.0,C2054229425,2026.9,918670.94,1,0
93,CASH_OUT,3723738.06,C1143980021,3723738.06,0.0,C1219235880,3216391.21,6940129.27,1,0
14,CASH_OUT,143324.23,C976669158,110516.0,0.0,C1603338883,556095.25,699419.48,0,0
204,CASH_OUT,315801.79,C1586554836,0.0,0.0,C71576733,680913.2,996714.98,0,0
196,TRANSFER,1221900.21,C983611149,1221900.21,0.0,C691637954,0.0,0.0,1,0
522,TRANSFER,211681.45,C1146390475,0.0,0.0,C827594010,342990.71,554672.16,0,0
110,TRANSFER,904124.58,C1150317761,904124.58,0.0,C1725680409,0.0,0.0,1,0
400,CASH_OUT,1433.22,C171704260,0.0,0.0,C859207121,347221.42,348654.65,0,0
283,CASH_OUT,138339.96,C2012307523,5063.0,0.0,C1773522902,167181.24,305521.2,0,0
84,TRANSFER,296349.8,C1660861590,296349.8,0.0,C852926396,0.0,0.0,1,0
45,CASH_OUT,258924.35,C433682716,0.0,0.0,C565098495,746651.87,1005576.22,0,0
181,TRANSFER,914557.58,C294938069,257737.0,0.0,C1116804270,0.0,914557.58,0,0
344,CASH_OUT,118499.44,C1801565118,118499.44,0.0,C1877373343,1881892.83,2000392.27,1,0
74,TRANSFER,59127.34,C1444290021,59127.34,0.0,C959470338,0.0,0.0,1,0
737,TRANSFER,167606.49,C1631161002,167606.49,0.0,C2099952089,0.0,0.0,1,0
91,TRANSFER,737285.03,C2082041963,737285.03,0.0,C484298628,0.0,0.0,1,0
233,TRANSFER,48156.69,C2044046492,48156.69,0.0,C1686942753,0.0,0.0,1,0
689,CASH_OUT,953615.38,C1034067842,953615.38,0.0,C64488744,0.0,953615.38,1,0
138,CASH_OUT,191863.2,C2124377741,0.0,0.0,C405918916,3119298.79,3311161.99,0,0
45,TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1,0
81,CASH_OUT,2737766.8,C1419156412,2737766.8,0.0,C31490801,0.0,2737766.8,1,0
208,CASH_OUT,50820.71,C774406325,50820.71,0.0,C1399106049,0.0,50820.71,1,0
568,TRANSFER,112988.36,C1716123140,112988.36,0.0,C1857609531,0.0,0.0,1,0
451,CASH_OUT,258412.18,C750203966,0.0,0.0,C1223410445,4254549.55,4512961.74,0,0
