step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
157,CASH_OUT,2498837.82,C788558672,2498837.82,0.0,C524532968,2325834.43,4824672.25,1,0
307,CASH_OUT,133548.17,C2111897877,21925.0,0.0,C1298348053,6281.31,139829.48,0,0
182,TRANSFER,166323.01,C1713328586,166323.01,0.0,C1253692223,0.0,0.0,1,0
647,TRANSFER,964876.58,C1995588993,964876.58,0.0,C1782972951,0.0,0.0,1,0
232,CASH_OUT,445785.85,C197482931,161640.0,0.0,C694889238,3538085.94,3983871.78,0,0
168,TRANSFER,7513581.46,C1185526711,7513581.46,0.0,C342454180,0.0,0.0,1,0
415,CASH_OUT,23236.49,C631901150,23236.49,0.0,C705161174,179969.72,203206.21,1,0
331,CASH_OUT,306046.11,C1568288776,0.0,0.0,C290157770,309586.72,615632.83,0,0
733,CASH_OUT,905919.58,C845679365,905919.58,0.0,C232109757,82944.63,988864.21,1,0
439,CASH_OUT,306419.73,C1806758197,306419.73,0.0,C1577735864,314156.56,620576.28,1,0
614,TRANSFER,281087.01,C745740843,281087.01,0.0,C2110645655,0.0,0.0,1,0
503,TRANSFER,25467.58,C366855619,98945.0,73477.42,C1056502370,0.0,25467.58,0,0
250,CASH_OUT,285222.58,C614821228,0.0,0.0,C709252715,924045.99,1209268.57,0,0
7,CASH_OUT,21571.0,C452475723,21571.0,0.0,C2089016471,30797.41,71140.3,1,0
210,TRANSFER,1651948.79,C762854717,1651948.79,0.0,C1398042532,0.0,0.0,1,0
582,TRANSFER,1270565.77,C2113990819,1270565.77,0.0,C529741331,0.0,0.0,1,0
372,CASH_OUT,380019.31,C376919777,0.0,0.0,C361201227,1065282.35,1445301.65,0,0
283,TRANSFER,117403.87,C1658349299,0.0,0.0,C1838141539,7669917.94,7787321.81,0,0
408,CASH_OUT,398724.6,C57771214,398724.6,0.0,C1871216635,5738519.76,6137244.36,1,0
300,CASH_OUT,142362.79,C1231199068,486626.72,344263.93,C2045346310,609201.24,751564.03,0,0
327,CASH_OUT,13815.29,C2069117009,0.0,0.0,C818720815,953910.99,967726.28,0,0
42,TRANSFER,560756.97,C196632007,152525.28,0.0,C906314725,5589785.22,6150542.2,0,0
225,CASH_OUT,82857.59,C1993912052,0.0,0.0,C887297684,427523.92,510381.5,0,0
136,CASH_OUT,95267.81,C1426688213,95267.81,0.0,C1274877827,0.0,95267.81,1,0
528,CASH_OUT,1016302.6,C1057118340,1016302.6,0.0,C1458829900,1149447.1,2165749.7,1,0
286,CASH_OUT,254123.93,C824621589,20152.0,0.0,C937396860,482652.74,736776.68,0,0
158,CASH_OUT,189707.65,C1978354553,0.0,0.0,C1123488427,402366.34,592073.98,0,0
206,CASH_OUT,145317.17,C1324992895,10982.0,0.0,C1489675165,1102435.34,1247752.51,0,0
165,CASH_OUT,158534.12,C372859012,9274.0,0.0,C639231373,223511.66,382045.78,0,0
10,TRANSFER,729856.1,C198676448,100800.0,0.0,C1256198009,0.0,840833.49,0,0
403,TRANSFER,419766.36,C697061743,2538.0,0.0,C1312912058,0.0,419766.36,0,0
512,TRANSFER,718350.64,C1354307131,718350.64,0.0,C2111981728,0.0,0.0,1,0
261,TRANSFER,591032.52,C1420583441,591032.52,0.0,C1377219388,0.0,0.0,1,0
403,CASH_OUT,46828.89,C1706559487,0.0,0.0,C1362604937,2208090.33,2254919.23,0,0
179,CASH_OUT,124472.69,C603176415,0.0,0.0,C2034782745,670241.8,794714.48,0,0
670,TRANSFER,10000000.0,C2085303535,12113271.99,2113271.99,C1010370571,0.0,0.0,1,0
284,CASH_OUT,31830.16,C118416932,1530.0,0.0,C36553668,2647611.88,2679442.04,0,0
143,TRANSFER,32076.17,C996891607,32076.17,0.0,C1918140601,0.0,0.0,1,0
501,CASH_OUT,185391.82,C414975710,185391.82,0.0,C1058395716,0.0,185391.82,1,0
249,TRANSFER,242230.81,C657879633,34269.0,0.0,C1422452675,319226.21,561457.02,0,0
718,TRANSFER,1293595.52,C411007033,1293595.52,0.0,C1470544838,0.0,0.0,1,0
204,CASH_OUT,384708.51,C1896475729,50663.0,0.0,C1624310931,11248.05,395956.56,0,0
182,CASH_OUT,78116.6,C746184868,0.0,0.0,C1086588992,478987.22,557103.83,0,0
307,CASH_OUT,127884.71,C560372811,9674.94,0.0,C1544000930,1669277.86,1797162.57,0,0
13,CASH_OUT,42605.44,C425492131,0.0,0.0,C1600048134,95834.25,138439.69,0,0
614,CASH_OUT,4212682.84,C1612893678,4212682.84,0.0,C1786445505,9728.68,4222411.52,1,0
252,CASH_OUT,130757.76,C1242267822,3245.0,0.0,C1427225009,0.0,130757.76,0,0
285,CASH_OUT,273164.5,C2075859844,0.0,0.0,C492051728,2504729.11,2777893.61,0,0
324,TRANSFER,970179.97,C328305542,0.0,0.0,C1486287770,2999455.58,3969635.56,0,0
143,CASH_OUT,7068115.67,C884592153,7068115.67,0.0,C2111326031,147582.41,7215698.08,1,0
274,CASH_OUT,529659.95,C554382574,529659.95,0.0,C1058336842,333075.03,862734.98,1,0
214,TRANSFER,2485467.28,C498171092,2485467.28,0.0,C1522527202,0.0,0.0,1,0
308,CASH_OUT,54490.11,C310182749,31878.0,0.0,C446381453,106610.94,161101.04,0,0
178,CASH_OUT,102660.35,C69058368,102660.35,0.0,C1921981173,0.0,102660.35,1,0
263,TRANSFER,61856.83,C674575230,61856.83,0.0,C515016195,0.0,0.0,1,0
352,CASH_OUT,101676.77,C380525510,199431.0,97754.23,C77617857,0.0,101676.77,0,0
285,CASH_OUT,1421665.98,C467140343,1421665.98,0.0,C1583441435,0.0,1421665.98,1,0
11,CASH_OUT,313418.28,C2021456831,313418.28,0.0,C157591472,688164.64,1029922.17,1,0
93,TRANSFER,38150.22,C1961802855,38150.22,0.0,C315895571,0.0,0.0,1,0
160,TRANSFER,10000000.0,C313051938,37670038.08,27670038.08,C2055653883,0.0,0.0,1,0
397,CASH_OUT,156474.96,C1426260674,11029.0,0.0,C1147757466,67576.09,224051.05,0,0
187,CASH_OUT,290569.68,C943196527,0.0,0.0,C56618521,3128010.05,3418579.73,0,0
41,CASH_OUT,248962.14,C900669001,603104.17,354142.02,C1795589331,0.0,248962.14,0,0
187,CASH_OUT,2044841.02,C1943035260,2044841.02,0.0,C1552135476,397169.1,2442010.12,1,0
332,TRANSFER,3343335.53,C1744497362,0.0,0.0,C619017025,3358644.11,6701979.64,0,0
332,CASH_OUT,128879.98,C647300303,177047.0,48167.02,C533206652,0.0,128879.98,0,0
158,CASH_OUT,209184.04,C1898116377,103345.0,0.0,C977177317,0.0,209184.04,0,0
402,CASH_OUT,281857.93,C932900909,16761.0,0.0,C1430382034,455276.12,737134.05,0,0
45,TRANSFER,231980.28,C275168411,101957.0,0.0,C1750949907,914477.71,1146457.99,0,0
194,CASH_OUT,2942177.94,C806917038,2942177.94,0.0,C2093110061,0.0,2942177.94,1,0
363,TRANSFER,6513531.58,C875187668,6513531.58,0.0,C1712764754,0.0,0.0,1,0
103,TRANSFER,137508.01,C2062277295,137508.01,0.0,C1254777952,0.0,0.0,1,0
699,TRANSFER,181545.14,C828287936,181545.14,0.0,C1135968742,0.0,0.0,1,0
61,CASH_OUT,55062.46,C983142202,55062.46,0.0,C204026282,0.0,55062.46,1,0
44,CASH_OUT,308037.35,C1300481444,100710.0,0.0,C2139927487,43016.57,351053.91,0,0
67,TRANSFER,42513.08,C2009003297,42513.08,0.0,C1459842129,0.0,0.0,1,0
357,TRANSFER,312778.47,C306344753,0.0,0.0,C1216929956,1611906.35,1924684.82,0,0
469,CASH_OUT,258523.68,C2082701093,0.0,0.0,C619387553,1971787.28,2230310.96,0,0
371,CASH_OUT,318755.49,C294291624,3339.0,0.0,C150671052,0.0,318755.49,0,0
437,CASH_OUT,3200270.32,C199337547,3200270.32,0.0,C915485442,2000017.66,5200287.99,1,0
469,CASH_OUT,38793.69,C1928120265,30864.0,0.0,C2119097263,72031.45,110825.14,0,0
401,CASH_OUT,80380.93,C2124051848,0.0,0.0,C477142484,679998.4,760379.33,0,0
355,CASH_OUT,883366.69,C149173089,883366.69,0.0,C504582825,2029536.87,2912903.56,1,0
202,CASH_OUT,336993.27,C832238052,50108.0,0.0,C1203381540,615541.07,952534.33,0,0
237,TRANSFER,1503034.86,C1190914474,1503034.86,0.0,C984823123,0.0,0.0,1,0
598,CASH_OUT,215142.86,C23724066,238259.3,23116.44,C520490484,372200.45,587343.31,0,0
664,CASH_OUT,121212.24,C523805626,16518.0,0.0,C1090349274,141815.46,263027.69,0,0
370,TRANSFER,1232644.26,C373805630,0.0,0.0,C38382462,15738540.22,16971184.48,0,0
156,TRANSFER,805319.81,C1483115397,805319.81,0.0,C627099029,0.0,0.0,1,0
234,CASH_OUT,7909.88,C1633538984,42778.0,34868.12,C478477769,38476.87,46386.75,0,0
52,CASH_OUT,1093155.19,C395947070,1093155.19,0.0,C1747066716,1966451.64,3059606.83,1,0
9,CASH_OUT,8811.03,C1059828100,0.0,0.0,C1459861371,24498.71,33309.74,0,0
304,CASH_OUT,6342.64,C1230618510,157026.17,150683.53,C2012491460,1453201.66,1459544.3,0,0
283,TRANSFER,113360.8,C468244226,113360.8,0.0,C410972619,0.0,0.0,1,0
516,TRANSFER,10000000.0,C315155195,22625132.51,12625132.51,C224104774,0.0,0.0,1,0
397,CASH_OUT,312380.25,C1648301469,0.0,0.0,C1414354828,399349.05,711729.3,0,0
181,TRANSFER,955505.54,C997127653,955505.54,0.0,C1969513501,0.0,0.0,1,0
279,CASH_OUT,10000000.0,C951363139,10000000.0,0.0,C241707602,0.0,10000000.0,1,0
18,CASH_OUT,180100.47,C1399103441,0.0,0.0,C1593561953,329998.73,510099.19,0,0
232,CASH_OUT,19907.46,C1605392068,270.0,0.0,C215618484,0.0,19907.46,0,0
357,CASH_OUT,60255.62,C750480331,0.0,0.0,C2038483663,70677.73,130933.35,0,0
147,CASH_OUT,1137603.28,C507008752,1137603.28,0.0,C1280720462,101685.4,1239288.68,1,0
260,CASH_OUT,1643.95,C1218818658,231.0,0.0,C2061638223,0.0,1643.95,0,0
731,TRANSFER,219934.26,C1104155037,219934.26,0.0,C852180070,0.0,0.0,1,0
378,CASH_OUT,63383.4,C1557639049,2712.0,0.0,C948094088,1009510.9,1072894.3,0,0
240,CASH_OUT,1782737.6,C1890666727,1782737.6,0.0,C2034377028,7355794.78,9138532.38,1,0
42,CASH_OUT,273404.31,C834307547,0.0,0.0,C251859483,799761.28,1073165.6,0,0
686,TRANSFER,198043.93,C2141973134,198043.93,0.0,C753192820,0.0,0.0,1,0
384,CASH_OUT,2374412.42,C1418786836,2374412.42,0.0,C222850866,44425.75,2418838.17,1,0
610,TRANSFER,633459.44,C1624078570,633459.44,0.0,C1413803153,0.0,0.0,1,0
37,CASH_OUT,93083.27,C517122648,93083.27,0.0,C839403720,2466124.85,2559208.13,1,0
476,CASH_OUT,468599.79,C360538311,468599.79,0.0,C1834951696,37278.5,505878.3,1,0
279,CASH_OUT,380179.38,C1473815400,473827.06,93647.68,C139238614,4253972.43,4634151.8,0,0
346,CASH_OUT,105422.54,C750386215,65032.0,0.0,C411775003,0.0,105422.54,0,0
251,TRANSFER,82112.74,C106888185,82112.74,0.0,C299512906,0.0,0.0,1,0
364,CASH_OUT,34162.97,C602497337,34162.97,0.0,C1662459013,0.0,34162.97,1,0
397,CASH_OUT,333228.83,C557503987,206828.0,0.0,C517288149,0.0,333228.83,0,0
468,CASH_OUT,764646.4,C2035637987,764646.4,0.0,C1696840371,0.0,764646.4,1,0
83,CASH_OUT,365099.76,C1936595952,365099.76,0.0,C1416319101,32745.23,397844.99,1,0
377,CASH_OUT,73946.79,C1524577993,73946.79,0.0,C1543571230,518296.65,592243.44,1,0
214,CASH_OUT,2582313.07,C939181063,2582313.07,0.0,C1201001488,1640.53,2583953.6,1,0
406,CASH_OUT,165795.66,C1272755291,0.0,0.0,C477294845,889523.62,1055319.28,0,0
317,TRANSFER,5741.05,C1122558088,5741.05,0.0,C47401126,0.0,0.0,1,0
611,CASH_OUT,49965.92,C641294007,49965.92,0.0,C1450612627,113444.65,163410.57,1,0
345,TRANSFER,8994286.69,C76442447,8994286.69,0.0,C684493652,0.0,0.0,1,0
79,CASH_OUT,432254.84,C1072407495,432254.84,0.0,C577652704,1300115.81,1732370.65,1,0
210,CASH_OUT,237872.55,C1972423466,183281.67,0.0,C2052916520,43167.0,281039.55,0,0
35,CASH_OUT,32770.17,C1322363935,26325.0,0.0,C1466078387,51199.85,83970.03,0,0
136,CASH_OUT,195719.22,C604945170,0.0,0.0,C1466405258,1883399.96,2338222.09,0,0
255,CASH_OUT,103648.31,C1724892944,0.0,0.0,C1838584624,16318421.12,16422069.43,0,0
64,CASH_OUT,104957.85,C1731531059,104957.85,0.0,C621663353,29237.79,134195.64,1,0
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0
205,TRANSFER,475315.61,C562497743,475315.61,0.0,C812512392,0.0,0.0,1,0
259,CASH_OUT,12331.5,C1369356657,32568.0,20236.5,C335519475,0.0,12331.5,0,0
204,CASH_OUT,361892.26,C494930769,21454.0,0.0,C743893710,0.0,361892.26,0,0
427,TRANSFER,1171751.17,C1499614661,1171751.17,0.0,C1862839091,0.0,0.0,1,0
156,CASH_OUT,177248.91,C1173848391,574.0,0.0,C317657991,0.0,177248.91,0,0
67,CASH_OUT,1028326.5,C1062379106,1028326.5,0.0,C1316357800,0.0,1028326.5,1,0
351,TRANSFER,6417789.09,C355768552,6417789.09,0.0,C191674614,0.0,0.0,1,0
637,TRANSFER,3845765.36,C196788126,3845765.36,0.0,C1000407130,0.0,0.0,1,0
173,TRANSFER,2232667.51,C1786873519,2232667.51,0.0,C732697292,0.0,0.0,1,0
304,CASH_OUT,5678.9,C912472052,70710.0,65031.1,C506889403,11159.57,16838.47,0,0
40,CASH_OUT,203412.15,C1940941121,61075.0,0.0,C1146418439,0.0,203412.15,0,0
16,CASH_OUT,195404.58,C1429198828,0.0,0.0,C783654411,3758525.28,5176193.13,0,0
213,CASH_OUT,188658.45,C1344277836,188658.45,0.0,C78389368,0.0,188658.45,1,0
163,CASH_OUT,53419.15,C1005634938,203311.0,149891.85,C792472709,0.0,53419.15,0,0
90,CASH_OUT,1182557.97,C1336389651,1182557.97,0.0,C4347362,141273.74,1323831.71,1,0
591,CASH_OUT,4863106.47,C819607740,4863106.47,0.0,C346707940,0.0,4863106.47,1,0
182,CASH_OUT,316884.42,C1811714507,19874.0,0.0,C1214630531,0.0,628505.18,0,0
231,CASH_OUT,49868.7,C1085576249,0.0,0.0,C1558376316,314972.45,364841.15,0,0
11,CASH_OUT,395465.76,C215853592,33785.0,0.0,C1369624774,0.0,395465.76,0,0
733,TRANSFER,105903.18,C565737303,105903.18,0.0,C350986885,0.0,0.0,1,0
17,CASH_OUT,181106.74,C1881069135,204039.41,22932.66,C1321115995,277172.9,394144.94,0,0
140,CASH_OUT,26459.96,C1456849355,0.0,0.0,C849692985,245885.9,272345.86,0,0
12,CASH_OUT,160983.31,C2014609808,0.0,0.0,C1035275258,1508228.5,1070315.84,0,0
36,CASH_OUT,213771.68,C1231965452,0.0,0.0,C1719022215,2273020.75,2898054.89,0,0
393,CASH_OUT,25993.2,C1893921952,0.0,0.0,C835694013,1469264.96,1495258.16,0,0
282,CASH_OUT,452743.46,C272003339,3690.0,0.0,C676459485,0.0,452743.46,0,0
83,CASH_OUT,2498370.12,C1275891732,2498370.12,0.0,C989926584,2343446.74,4841816.86,1,0
695,CASH_OUT,7435751.59,C211065329,7435751.59,0.0,C1594525511,332673.83,7768425.42,1,0
209,CASH_OUT,206453.49,C1579554126,0.0,0.0,C744535294,3808649.8,4015103.29,0,0
688,CASH_OUT,676913.69,C1681616324,676913.69,0.0,C624338694,2202695.62,2879609.32,1,0
130,CASH_OUT,175907.07,C764531837,4408.0,0.0,C1732354813,293589.9,469496.97,0,0
229,CASH_OUT,258679.89,C591853493,495453.0,236773.11,C1598230107,87810.42,346490.31,0,0
482,CASH_OUT,132438.82,C561223504,132438.82,0.0,C212208463,0.0,132438.82,1,0
374,CASH_OUT,230511.48,C1359744356,23857.0,0.0,C249077373,5253178.33,5483689.81,0,0
155,CASH_OUT,397248.04,C819499551,74644.0,0.0,C1150905513,518505.35,915753.39,0,0
569,TRANSFER,51416.07,C1275321415,51416.07,0.0,C1417015196,0.0,0.0,1,0
38,CASH_OUT,315907.09,C1788525165,0.0,0.0,C720561783,1730349.38,1703655.92,0,0
260,CASH_OUT,154202.19,C2074108773,0.0,0.0,C1905565435,4226663.11,4380865.29,0,0
380,CASH_OUT,72363.74,C1891102067,0.0,0.0,C2083654405,556588.1,628951.83,0,0
82,CASH_OUT,1534985.07,C911734420,1534985.07,0.0,C1953014312,0.0,1534985.07,1,0
258,CASH_OUT,372467.47,C1447099179,0.0,0.0,C1096524110,21660322.92,22032790.39,0,0
559,TRANSFER,175290.91,C651261892,175290.91,0.0,C211349976,0.0,0.0,1,0
352,CASH_OUT,101801.05,C1545435241,0.0,0.0,C568251616,3360001.55,3461802.59,0,0
670,CASH_OUT,2113271.99,C1131491121,2113271.99,0.0,C1812574697,1444605.24,3557877.23,1,0
299,CASH_OUT,162889.44,C1782032124,0.0,0.0,C705480294,6321049.87,6483939.31,0,0
273,CASH_OUT,84339.5,C655916522,0.0,0.0,C1585626442,2161444.57,2245784.08,0,0
160,CASH_OUT,290507.32,C862125250,0.0,0.0,C1744569776,369016.94,659524.26,0,0
36,CASH_OUT,258464.5,C1853735409,19089.0,0.0,C1185043223,33050.19,291514.69,0,0
236,CASH_OUT,138615.07,C870160790,28523.0,0.0,C929455,646745.51,785360.57,0,0
218,CASH_OUT,494453.52,C743091050,494453.52,0.0,C2058049748,249657.93,744111.45,1,0
182,CASH_OUT,284915.12,C1019381373,65249.0,0.0,C72424293,97462.28,382377.4,0,0
24,CASH_OUT,986876.27,C1896884992,986876.27,0.0,C309078889,57853.96,1044730.24,1,0
723,CASH_OUT,2232257.71,C684925403,2232257.71,0.0,C855824878,819923.42,3052181.14,1,0
317,CASH_OUT,681007.64,C1824809477,681007.64,0.0,C1850161112,660790.68,1341798.32,1,0
7,CASH_OUT,5460002.91,C1588880909,5460002.91,0.0,C1570256460,0.0,9281535.44,1,0
132,CASH_OUT,98091.02,C1256950185,806199.0,708107.98,C1984917637,586132.21,684223.23,0,0
282,CASH_OUT,359463.9,C2059318217,24395.67,0.0,C1447772986,2976129.0,3335592.9,0,0
41,CASH_OUT,14840.93,C1175767766,28858.31,14017.38,C669983207,1580886.96,1783575.42,0,0
250,TRANSFER,213463.32,C848070944,213463.32,0.0,C29887493,0.0,0.0,1,0
157,CASH_OUT,188727.83,C799060377,31486.0,0.0,C880927810,0.0,188727.83,0,0
50,CASH_OUT,592737.43,C300034494,592737.43,0.0,C206270107,163646.39,756383.82,1,0
40,CASH_OUT,96398.81,C1488566875,20645.0,0.0,C1658924704,8972.57,105371.39,0,0
350,CASH_OUT,148941.25,C630203374,50957.0,0.0,C1344584131,12260699.7,12409640.95,0,0
322,CASH_OUT,19252.56,C174495899,17.0,0.0,C396109881,0.0,19252.56,0,0
212,CASH_OUT,209488.87,C893344149,0.0,0.0,C779799548,478410.81,687899.68,0,0
302,CASH_OUT,131659.32,C1900512099,0.0,0.0,C321271119,256473.01,388132.33,0,0
567,CASH_OUT,60789.97,C1761946814,0.0,0.0,C348326372,594452.18,655242.15,0,0
336,CASH_OUT,5903457.39,C1826922858,5903457.39,0.0,C461663138,25879.97,5929337.36,1,0
620,TRANSFER,18405.16,C1666828573,18405.16,0.0,C886178722,0.0,0.0,1,0
179,TRANSFER,445705.76,C33272921,445705.76,0.0,C2048044675,0.0,0.0,1,0
47,TRANSFER,132565.17,C465366050,25138.0,0.0,C1760264878,177733.94,310299.11,0,0
273,TRANSFER,102703.21,C842709615,0.0,0.0,C1238562239,1183568.99,1286272.2,0,0
178,CASH_OUT,407281.02,C1393223399,704.0,0.0,C533828275,0.0,829245.51,0,0
490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1,0
142,CASH_OUT,81418.59,C833558096,11553.0,0.0,C467505237,6399.49,87818.08,0,0
379,CASH_OUT,110616.82,C1586652044,0.0,0.0,C918599218,2016117.33,2126734.15,0,0
471,CASH_OUT,230019.9,C1859466829,11510.0,0.0,C1891518808,9540520.51,9770540.41,0,0
38,CASH_OUT,191415.98,C1086532341,0.0,0.0,C1271221840,4119974.88,3895433.42,0,0
216,CASH_OUT,36300.25,C573579214,36300.25,0.0,C1049156281,0.0,36300.25,1,0
330,TRANSFER,1096494.51,C2024191854,322855.0,0.0,C1525461388,360653.45,1457147.95,0,0
412,TRANSFER,2425164.58,C297158532,2425164.58,0.0,C1416694658,0.0,0.0,1,0
374,TRANSFER,414585.37,C1326273413,22159.0,0.0,C1119323643,74591.86,489177.24,0,0
40,CASH_OUT,147079.93,C1472391183,4556.0,0.0,C2015676235,0.0,147079.93,0,0
73,TRANSFER,400157.86,C1591659035,400157.86,0.0,C1490141777,0.0,0.0,1,0
401,TRANSFER,471527.52,C1620161501,3770.0,0.0,C1138713207,109536.16,581063.68,0,0
155,CASH_OUT,131002.1,C329480279,144192.0,13189.9,C1354270079,0.0,131002.1,0,0
140,CASH_OUT,6783.47,C87316274,6783.47,0.0,C1051603827,88745.55,95529.02,1,0
607,CASH_OUT,56888.23,C385055273,56888.23,0.0,C1678539826,0.0,56888.23,1,0
151,CASH_OUT,443893.69,C371450806,443893.69,0.0,C475066287,3118325.8,3562219.49,1,0
553,CASH_OUT,244312.69,C2020773415,244312.69,0.0,C1441292929,2551013.59,2795326.27,1,0
341,CASH_OUT,3011102.29,C1012799951,3011102.29,0.0,C1240944469,1925102.87,4936205.15,1,0
280,CASH_OUT,174271.08,C421827132,110285.0,0.0,C631405785,227787.16,402058.24,0,0
379,CASH_OUT,25027.33,C1039153215,0.0,0.0,C538058073,6015357.54,6040384.88,0,0
355,TRANSFER,883366.69,C466961726,883366.69,0.0,C1107573885,0.0,0.0,1,0
592,CASH_OUT,11399.11,C963344353,0.0,0.0,C1620702489,724425.93,735825.04,0,0
638,CASH_OUT,249017.98,C1688050315,249017.98,0.0,C406482973,192109.7,441127.69,1,0
209,TRANSFER,269244.61,C976525418,0.0,0.0,C885789156,1138023.31,1407267.93,0,0
73,TRANSFER,12619.29,C427763831,12619.29,0.0,C1394804033,0.0,0.0,1,0
139,CASH_OUT,319533.83,C1346507638,0.0,0.0,C1931264737,525577.92,845111.75,0,0
359,CASH_OUT,2056779.24,C374971374,2056779.24,0.0,C738912638,191822.43,2248601.67,1,0
440,TRANSFER,1102791.66,C1870904477,1102791.66,0.0,C1042117243,0.0,0.0,1,0
327,TRANSFER,5478036.77,C454752870,10907.0,0.0,C1202221242,39507.52,5517544.29,0,0
15,CASH_OUT,311431.48,C954054956,2060.0,0.0,C684399107,0.0,311431.48,0,0
531,CASH_OUT,4791.06,C1736966722,4791.06,0.0,C1399883678,4814602.17,4819393.23,1,0
683,CASH_OUT,425112.46,C1855405519,31287.0,0.0,C1454196047,1049005.74,1474118.2,0,0
158,CASH_OUT,252644.12,C220790246,320287.56,67643.44,C1792003276,656945.5,1065000.56,0,0
15,CASH_OUT,54584.4,C2042963738,0.0,0.0,C1151140510,117651.0,172235.4,0,0
50,TRANSFER,112668.54,C994276793,112668.54,0.0,C670042954,0.0,0.0,1,0
352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1,0
106,TRANSFER,8999.56,C634089015,8999.56,0.0,C1337869699,0.0,0.0,1,0
40,TRANSFER,721450.47,C389498994,0.0,0.0,C1421294159,801368.35,1522818.82,0,0
28,CASH_OUT,3832058.34,C426880249,3832058.34,0.0,C1566081912,531662.14,4363720.48,1,0
151,TRANSFER,258103.59,C866838575,258103.59,0.0,C1299552545,0.0,0.0,1,0
542,TRANSFER,1068398.61,C319313160,1068398.61,0.0,C1921029903,0.0,0.0,1,0
181,CASH_OUT,252189.32,C1835922143,252189.32,0.0,C705527703,310145.69,562335.01,1,0
231,CASH_OUT,251641.49,C1228537664,0.0,0.0,C748816482,853271.09,1104912.58,0,0
414,CASH_OUT,216000.95,C1048484553,216000.95,0.0,C1044750708,171773.03,387773.97,1,0
387,CASH_OUT,10000000.0,C486804071,10000000.0,0.0,C565255701,109827.22,10109827.22,1,0
604,CASH_OUT,277582.53,C1512896686,277582.53,0.0,C731882373,0.0,277582.53,1,0
339,TRANSFER,164382.72,C121591434,164382.72,0.0,C245389073,0.0,0.0,1,0
84,TRANSFER,39379.45,C1110566935,39379.45,0.0,C1210547818,0.0,0.0,1,0
666,TRANSFER,145944.8,C69590839,145944.8,0.0,C835899289,0.0,0.0,1,0
298,CASH_OUT,171014.52,C1359676240,0.0,0.0,C2021689261,913509.43,1084523.95,0,0
130,CASH_OUT,538998.32,C932392184,49810.0,0.0,C734792061,368942.41,807446.48,0,0
162,CASH_OUT,396777.22,C1488279815,51067.0,0.0,C1055496988,31079.74,427856.96,0,0
358,CASH_OUT,21475.72,C140544802,0.0,0.0,C1526374778,392149.28,413625.0,0,0
13,CASH_OUT,122580.91,C1086092269,17778.0,0.0,C284521256,777537.67,1038071.79,0,0
262,CASH_OUT,278107.62,C82637936,0.0,0.0,C106719297,1082544.84,1360652.46,0,0
164,CASH_OUT,137894.53,C64709571,164840.0,26945.47,C1268276596,1472820.22,1610714.75,0,0
363,TRANSFER,1715635.41,C2115222227,1715635.41,0.0,C2054556206,0.0,0.0,1,0
684,CASH_OUT,197893.74,C858598208,198003.0,109.26,C702258379,0.0,197893.74,0,0
9,TRANSFER,556218.01,C1769581889,556218.01,0.0,C217441120,0.0,0.0,1,0
176,CASH_OUT,106642.43,C971898032,106642.43,0.0,C1932810385,4622.5,111264.92,1,0
41,TRANSFER,219213.12,C1390506478,8080.0,0.0,C1180670191,318039.13,537252.25,0,0
238,CASH_OUT,42722.62,C206422787,1374.76,0.0,C479295924,495127.14,537849.76,0,0
403,CASH_OUT,18405.25,C2132507525,30160.0,11754.75,C143570827,42700.42,61105.67,0,0
659,TRANSFER,50577.26,C1316214248,50577.26,0.0,C258297830,0.0,0.0,1,0
379,CASH_OUT,17036.6,C1022853298,9972.0,0.0,C1843967803,1740366.28,1757402.88,0,0
345,CASH_OUT,48717.02,C2089249676,0.0,0.0,C2114821737,2538729.31,2587446.33,0,0
181,CASH_OUT,407928.73,C2107115101,29832.0,0.0,C1283433824,0.0,407928.73,0,0
11,CASH_OUT,115070.29,C1536935373,0.0,0.0,C118813560,243451.0,595283.03,0,0
297,CASH_OUT,137147.63,C572561908,371175.0,234027.37,C869376821,405331.63,542479.25,0,0
132,CASH_OUT,371845.2,C1968764178,31413.0,0.0,C112354625,1051545.12,1423390.33,0,0
254,CASH_OUT,1155.98,C679050018,20508.0,19352.02,C1960006669,745185.87,746341.85,0,0
346,CASH_OUT,122520.82,C944021674,0.0,0.0,C101797995,150029.66,272550.48,0,0
261,TRANSFER,259186.43,C1374344025,259186.43,0.0,C717552851,0.0,0.0,1,0
228,CASH_OUT,270063.78,C773878385,16147.0,0.0,C563057819,0.0,270063.78,0,0
741,TRANSFER,383661.1,C457476945,383661.1,0.0,C1688658215,0.0,0.0,1,0
530,CASH_OUT,398711.68,C1554476444,398711.68,0.0,C1448973297,652931.8,1051643.49,1,0
210,TRANSFER,94431.98,C86775572,94431.98,0.0,C2076547947,0.0,0.0,1,0
163,CASH_OUT,98554.7,C1530347904,50598.0,0.0,C791319276,21367.47,119922.17,0,0
236,CASH_OUT,59381.47,C18129765,46327.0,0.0,C350695432,0.0,59381.47,0,0
