step,type,amount_cents,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
669,TRANSFER,11103379.0,C873843844,11103379.0,0.0,C1541089599,0.0,0.0,1,0
264,CASH_OUT,730456.0,C1939262024,730456.0,0.0,C239252386,0.0,730456.0,1,0
191,CASH_OUT,8235955.0,C536389372,0.0,0.0,C1394469694,31896346.999999996,40132303.0,0,0
135,TRANSFER,46307626.0,C1519133200,0.0,0.0,C922535914,368351791.0,414659416.0,0,0
610,TRANSFER,64667642.00000001,C1136893398,64667642.00000001,0.0,C850364228,0.0,0.0,1,0
712,CASH_OUT,651447.0,C1710479946,651447.0,0.0,C940718761,89360262.0,90011709.0,1,0
42,TRANSFER,89476807.0,C921408031,3302596.0,0.0,C1551088556,107062387.99999999,196539195.0,0,0
231,CASH_OUT,12957881.0,C1968209924,37400.0,0.0,C86824053,0.0,12957881.0,0,0
33,CASH_OUT,21670559.0,C133084231,0.0,0.0,C1002973579,37124829.0,58795388.0,0,0
133,CASH_OUT,71650998.0,C713679353,1199100.0,0.0,C1520619561,15983600.0,0.0,0,0
400,CASH_OUT,14212297.0,C2084416306,0.0,0.0,C1198792243,78607086.0,92819383.0,0,0
277,CASH_OUT,19142740.0,C353769887,19142740.0,0.0,C131129476,124829064.99999999,143971805.0,1,0
20,TRANSFER,47497071.0,C216761136,0.0,0.0,C1225964899,62665752.0,110162822.0,0,0
94,TRANSFER,5278695.0,C574160085,0.0,0.0,C419130630,116780067.0,122058761.00000001,0,0
211,CASH_OUT,18332324.0,C453032262,509300.0,0.0,C852851965,17591246.0,35923570.0,0,0
307,CASH_OUT,39842639.0,C157691110,0.0,0.0,C863219413,112734620.0,152577259.0,0,0
43,CASH_OUT,3398876.9999999995,C1599165177,0.0,0.0,C1900062041,234550645.00000003,237949521.0,0,0
160,TRANSFER,36074976.0,C881291661,36074976.0,0.0,C615238056,0.0,0.0,1,0
499,CASH_OUT,55813644.99999999,C711889939,55813644.99999999,0.0,C1052521330,8254961.0,64068606.00000001,1,0
36,CASH_OUT,2305583.0,C1091763825,0.0,0.0,C2109354710,33289037.0,35594620.0,0,0
253,CASH_OUT,32032021.000000004,C1253135230,2855800.0,0.0,C1153867509,296425436.0,328457458.0,0,0
306,CASH_OUT,27872636.0,C879223828,1099500.0,0.0,C1292822549,0.0,27872636.0,0,0
47,CASH_OUT,15601124.0,C877302181,15601124.0,0.0,C2044342029,15223996.0,30825120.0,1,0
38,CASH_OUT,38495956.0,C1386041532,0.0,0.0,C874226757,51073077.0,89569033.0,0,0
211,CASH_OUT,1266478.0,C1689118377,0.0,0.0,C651798431,2188626.0,3455104.0,0,0
659,CASH_OUT,21644159.0,C420759545,5961300.0,0.0,C2007202469,0.0,21644159.0,0,0
489,TRANSFER,10108112.0,C289774611,10108112.0,0.0,C359505480,0.0,0.0,1,0
398,TRANSFER,1000000000.0,C1577486244,1561817990.0,561817990.0,C6676578,0.0,0.0,1,0
250,TRANSFER,20841413.0,C773286332,1157500.0,0.0,C2144641711,68115.0,20909528.0,0,0
19,CASH_OUT,16798700.0,C1137110402,3874900.0,0.0,C342042413,63353732.99999999,87263655.0,0,0
125,TRANSFER,9979390.0,C205447867,9979390.0,0.0,C892594669,0.0,0.0,1,0
94,CASH_OUT,24943936.0,C344693841,0.0,0.0,C539298859,82258901.0,107202837.00000001,0,0
396,CASH_OUT,154787798.0,C1878609534,154787798.0,0.0,C1300753775,18572590.0,173360389.0,1,0
228,TRANSFER,58900569.99999999,C2086046122,2057800.0,0.0,C1829552135,0.0,58900569.99999999,0,0
149,CASH_OUT,17251095.0,C1961658311,17251095.0,0.0,C430727809,59059252.0,76310347.0,1,0
38,CASH_OUT,51152737.0,C158623902,8269900.0,0.0,C308500249,0.0,51152737.0,0,0
304,CASH_OUT,27260163.0,C1816534850,614300.0,0.0,C577495902,0.0,27260163.0,0,0
300,CASH_OUT,19265204.0,C1099504272,0.0,0.0,C318020166,50387581.0,69652785.0,0,0
688,CASH_OUT,1322436.0,C1569813599,1986000.0,663564.0,C202816296,0.0,1322436.0,0,0
537,CASH_OUT,8127873.0,C58339720,8127873.0,0.0,C1656842502,208703364.0,216831237.0,1,0
222,CASH_OUT,133848747.0,C1574469081,133848747.0,0.0,C528477947,0.0,133848747.0,1,0
158,CASH_OUT,24196646.0,C1855979397,0.0,0.0,C1574414500,27202528.999999996,51399176.0,0,0
32,CASH_OUT,202392009.0,C706467919,202392009.0,0.0,C338077337,153040088.0,355432097.0,1,0
213,CASH_OUT,112363901.0,C220508726,112363901.0,0.0,C1745434943,0.0,112363901.0,1,0
140,TRANSFER,102497991.0,C1471048788,2434900.0,0.0,C637191925,479279813.99999994,581777805.0,0,0
307,CASH_OUT,5202195.0,C1804777597,666249.0,0.0,C665650379,50129612.0,55331806.99999999,0,0
521,CASH_OUT,9808609.0,C939463498,9808609.0,0.0,C2076838677,0.0,9808609.0,1,0
407,CASH_OUT,208527439.0,C1812276359,208527439.0,0.0,C2107562172,336260702.0,544788142.0,1,0
331,TRANSFER,39821908.0,C1304547531,39821908.0,0.0,C19996570,0.0,0.0,1,0
259,CASH_OUT,4427878.0,C239548218,0.0,0.0,C1962150381,10301351.0,14729228.0,0,0
248,TRANSFER,6576113.0,C1565735619,6576113.0,0.0,C2066417026,0.0,0.0,1,0
130,CASH_OUT,17006229.0,C1947239716,2143900.0,0.0,C1364468033,14497335.0,52261946.0,0,0
40,CASH_OUT,9162707.0,C1740348182,9866400.0,703693.0,C966609426,28439499.0,37602206.0,0,0
138,CASH_OUT,5203952.0,C423286549,0.0,0.0,C928873104,338842181.0,344046133.0,0,0
84,TRANSFER,15233126.0,C397720555,15233126.0,0.0,C1006668962,0.0,0.0,1,0
472,CASH_OUT,65398393.00000001,C1069288733,65398393.00000001,0.0,C1731869105,65911238.0,131309631.0,1,0
437,TRANSFER,20780138.0,C654688690,20780138.0,0.0,C1092203712,0.0,0.0,1,0
187,CASH_OUT,8682179.0,C2041520074,14944300.0,6262121.0,C1641322424,112991229.0,121673408.0,0,0
372,TRANSFER,2059500.9999999998,C504059688,0.0,0.0,C777812754,353965186.0,356024687.0,0,0
646,TRANSFER,56829272.0,C695109550,56829272.0,0.0,C21214474,0.0,0.0,1,0
594,TRANSFER,33507150.0,C1472409848,33507150.0,0.0,C1834867853,0.0,0.0,1,0
362,TRANSFER,8511385.0,C362343173,8511385.0,0.0,C2119235078,0.0,0.0,1,0
349,CASH_OUT,7658953.0,C1449789512,0.0,0.0,C1584950597,43024258.0,50683211.0,0,0
13,TRANSFER,116149582.0,C1864459372,116149582.0,0.0,C537531657,0.0,0.0,1,0
25,TRANSFER,169826369.0,C1865185181,169826369.0,0.0,C388097316,0.0,0.0,1,0
284,CASH_OUT,24713069.0,C1034591191,0.0,0.0,C49058571,30544950.0,55258018.99999999,0,0
378,CASH_OUT,9888813.0,C1298348257,111500.0,0.0,C57427549,227460319.0,237349131.99999997,0,0
135,CASH_OUT,37577599.0,C1320666768,0.0,0.0,C1851679401,82383075.0,119960674.0,0,0
398,CASH_OUT,4626348.0,C2020023976,0.0,0.0,C343120578,23013242.0,27639590.000000004,0,0
228,TRANSFER,775195.0,C1001154732,6981300.0,6206105.0,C1308014717,371289728.0,372064923.0,0,0
140,CASH_OUT,3168688.0,C929685796,0.0,0.0,C502365556,16532279.999999998,19700968.0,0,0
613,CASH_OUT,8600209.0,C1363187770,8600209.0,0.0,C1320785064,0.0,8600209.0,1,0
398,TRANSFER,37177144.0,C345189504,37177144.0,0.0,C305070019,0.0,0.0,1,0
675,CASH_OUT,109158987.99999999,C9735820,109158987.99999999,0.0,C158741308,37588091.0,146747079.0,1,0
21,CASH_OUT,78532300.0,C1794798581,78532300.0,0.0,C801984124,80383925.0,172078392.0,1,0
370,CASH_OUT,13045111.0,C1564042305,0.0,0.0,C1053969833,315548295.0,329466532.0,0,0
140,CASH_OUT,16607551.0,C69308933,1682713.0,0.0,C887155810,134314281.0,150921832.0,0,0
646,TRANSFER,4307162.0,C1047530413,4307162.0,0.0,C665289555,0.0,0.0,1,0
211,TRANSFER,70958225.0,C1904354419,0.0,0.0,C1231389969,278341505.0,349299730.0,0,0
162,CASH_OUT,25296901.0,C547060249,2021400.0,0.0,C237903273,26686313.0,1110613.0,0,0
232,CASH_OUT,13926382.0,C1878436079,0.0,0.0,C152442210,23640682.0,37567063.0,0,0
273,TRANSFER,457424675.0,C1947336797,457424675.0,0.0,C418157803,0.0,0.0,1,0
159,CASH_OUT,17794020.0,C1928543084,88900.0,0.0,C1874028822,134717546.0,152511566.0,0,0
403,CASH_OUT,18452664.0,C1664453517,0.0,0.0,C515188967,111953858.0,130406522.0,0,0
55,TRANSFER,10902880.0,C215685392,10902880.0,0.0,C1679780828,0.0,0.0,1,0
617,TRANSFER,101320877.0,C45646600,101320877.0,0.0,C1927425831,0.0,0.0,1,0
222,TRANSFER,21162875.0,C369868816,21162875.0,0.0,C2037736375,0.0,0.0,1,0
236,TRANSFER,7570887.0,C407555849,7570887.0,0.0,C757180860,0.0,0.0,1,0
300,CASH_OUT,16671495.000000002,C343622083,0.0,0.0,C1801022488,31653968.0,48325463.0,0,0
405,CASH_OUT,12890057.0,C1933680317,999600.0,0.0,C159011193,58477.0,12948534.0,0,0
253,CASH_OUT,12000000.0,C1967427440,0.0,0.0,C401318907,75834550.0,87834550.0,0,0
469,CASH_OUT,9190010.0,C94130968,1177100.0,0.0,C803023880,0.0,9190010.0,0,0
262,CASH_OUT,17703068.0,C513631495,0.0,0.0,C1347772477,291818753.0,309521821.0,0,0
400,CASH_OUT,54466261.0,C735050117,4193400.0,0.0,C2096085261,0.0,54466261.0,0,0
297,CASH_OUT,2459178.0,C294532847,0.0,0.0,C1003815817,37830657.0,40289835.0,0,0
330,CASH_OUT,15349464.000000002,C861298740,0.0,0.0,C618047001,161826386.0,177175850.0,0,0
355,CASH_OUT,23004649.0,C935028658,0.0,0.0,C1325746468,1142203053.0,1165207702.0,0,0
379,TRANSFER,28400025.0,C1797578392,28400025.0,0.0,C27924334,0.0,0.0,1,0
10,CASH_OUT,3295019.0,C1598230203,114300.0,0.0,C1234776885,786180400.0,789475420.0,0,0
165,CASH_OUT,11174520.0,C430535837,15891000.0,4716480.0,C691614805,844070160.0,855244680.0000001,0,0
349,CASH_OUT,330963110.0,C294569503,330963110.0,0.0,C229133194,0.0,330963110.0,1,0
182,CASH_OUT,1539586.0,C1292253339,0.0,0.0,C974723191,50670939.0,52210525.0,0,0
322,CASH_OUT,6873087.0,C1652386009,0.0,0.0,C1568870920,91728132.0,98601219.0,0,0
249,TRANSFER,130669061.00000001,C1078417563,130669061.00000001,0.0,C861191162,0.0,0.0,1,0
251,CASH_OUT,16885044.0,C243101096,2933800.0,0.0,C886925721,0.0,16885044.0,0,0
204,TRANSFER,56116425.0,C320801308,0.0,0.0,C1535043772,289962100.0,346078525.0,0,0
162,CASH_OUT,13954451.999999998,C1708459655,1142800.0,0.0,C66438968,0.0,13954451.999999998,0,0
252,CASH_OUT,13203731.0,C1348499972,0.0,0.0,C1685595450,95336082.0,108539812.99999999,0,0
674,CASH_OUT,93292260.0,C1600632872,93292260.0,0.0,C229575855,40011015.0,133303275.0,1,0
137,CASH_OUT,8849401.0,C1793902226,0.0,0.0,C1252436209,71204061.0,80053462.0,0,0
306,CASH_OUT,4273832.0,C1077151507,2166000.0,0.0,C1601059495,0.0,4273832.0,0,0
131,CASH_OUT,34433445.0,C695476036,5383300.0,0.0,C924214759,185681495.0,220114940.0,0,0
687,CASH_OUT,17005056.0,C769278965,1161700.0,0.0,C623300879,1593248.0,18598305.0,0,0
161,CASH_OUT,31932913.0,C1471562320,0.0,0.0,C2077234730,90044590.0,121977502.0,0,0
208,CASH_OUT,37429067.0,C2116103366,4151800.0,0.0,C609996460,0.0,48032517.0,0,0
153,CASH_OUT,23485395.0,C713785224,23485395.0,0.0,C531994851,2326150.0,25811545.0,1,0
671,TRANSFER,1000000000.0,C475879190,2344104146.0,1344104146.0,C1395082788,0.0,0.0,1,0
138,CASH_OUT,3896110.0,C1075690381,1225100.0,0.0,C1601273912,0.0,3896110.0,0,0
383,TRANSFER,11392102.0,C1921639115,11392102.0,0.0,C2051766253,0.0,0.0,1,0
204,CASH_OUT,27140638.0,C1008964111,0.0,0.0,C612340113,34677194.0,61817831.00000001,0,0
220,TRANSFER,117916208.0,C347805386,117916208.0,0.0,C1668428176,0.0,0.0,1,0
373,CASH_OUT,52404171.0,C1684418611,0.0,0.0,C877143993,156095218.0,208499389.0,0,0
687,CASH_OUT,20587808.0,C94932662,10797600.0,0.0,C2047582482,194107665.0,214695474.00000003,0,0
330,TRANSFER,6175682.0,C1415217064,6175682.0,0.0,C2101562170,0.0,0.0,1,0
15,CASH_OUT,36741759.0,C943619983,1066300.0,0.0,C360008367,3026300.0,0.0,0,0
159,TRANSFER,41683290.0,C1395649646,41683290.0,0.0,C640393193,0.0,0.0,1,0
60,CASH_OUT,8901432.0,C2128547053,8901432.0,0.0,C2076906949,33065168.0,41966600.0,1,0
180,TRANSFER,97721358.0,C447635660,0.0,0.0,C883297995,221562493.00000003,319283851.0,0,0
260,CASH_OUT,19731844.0,C1057479310,0.0,0.0,C688343933,255941884.0,275673727.0,0,0
463,TRANSFER,27982653.999999996,C1042499011,27982653.999999996,0.0,C1660783549,0.0,0.0,1,0
304,CASH_OUT,9860251.0,C1773484572,12290900.0,2430649.0,C401142746,13780864.000000002,23641115.0,0,0
492,CASH_OUT,298584040.0,C738609409,298584040.0,0.0,C1728230521,38698585.0,337282625.0,1,0
7,TRANSFER,16400.0,C1455969984,16400.0,0.0,C2119910556,0.0,0.0,1,0
712,TRANSFER,34488644.0,C333316191,34488644.0,0.0,C320679459,0.0,0.0,1,0
206,CASH_OUT,11753743.0,C99149661,1491500.0,0.0,C1192418195,222989288.0,234743031.0,0,0
304,TRANSFER,13454435.999999998,C678185959,0.0,0.0,C562788034,18653193.0,32107630.0,0,0
279,CASH_OUT,6028703.0,C530174487,14402300.0,8373597.0,C1373430437,294221171.0,300249874.0,0,0
456,TRANSFER,1000000000.0,C1807237119,1058539614.0,58539614.0,C1910239392,0.0,0.0,1,0
613,CASH_OUT,215556991.0,C2118037553,215556991.0,0.0,C1084525983,0.0,215556991.0,1,0
234,CASH_OUT,29150726.0,C2131418070,3380000.0,0.0,C866983892,0.0,29150726.0,0,0
206,TRANSFER,19912473.0,C405329406,0.0,0.0,C1163163250,100373798.0,120286271.0,0,0
94,CASH_OUT,145459261.0,C824268591,145459261.0,0.0,C819390198,26404292.0,171863553.0,1,0
105,CASH_OUT,176711266.0,C152862745,176711266.0,0.0,C636779273,180781382.0,357492648.0,1,0
41,CASH_OUT,5048626.0,C2106151129,0.0,0.0,C1453732774,11873648.0,16922274.0,0,0
163,CASH_OUT,13816297.0,C1105036641,0.0,0.0,C1111107262,183052408.0,196868704.0,0,0
211,TRANSFER,15713797.0,C195008073,15713797.0,0.0,C390992716,0.0,0.0,1,0
383,TRANSFER,32115078.999999996,C2023696034,30327500.0,0.0,C1763144164,47309662.0,79424741.0,0,0
11,CASH_OUT,5495090.0,C235966420,0.0,0.0,C993228014,13347913.0,18843004.0,0,0
21,CASH_OUT,5721783.0,C979434411,6496400.0,774617.0,C410628168,93379816.0,99101599.0,0,0
600,CASH_OUT,209569993.0,C1198999595,209569993.0,0.0,C1703277739,0.0,209569993.0,1,0
257,CASH_OUT,6430806.0,C435571032,0.0,0.0,C1004189684,61181673.0,67612479.0,0,0
614,CASH_OUT,79723509.0,C1003377863,79723509.0,0.0,C1895426954,7962698.0,87686207.0,1,0
378,CASH_OUT,5310618.0,C916554336,0.0,0.0,C563234050,16754776.999999998,22065395.0,0,0
131,CASH_OUT,27556978.000000004,C592464035,2933070.0,0.0,C1069481080,36822660.0,64379638.0,0,0
275,CASH_OUT,6228666.0,C510315818,3295374.0,0.0,C648733647,40439828.0,46668494.0,0,0
390,CASH_OUT,96454437.0,C1623372481,96454437.0,0.0,C1813204212,0.0,96454437.0,1,0
115,CASH_OUT,53037728.0,C711344285,53037728.0,0.0,C726473569,23255845.0,76293573.0,1,0
18,CASH_OUT,18277133.0,C1902600480,14138100.0,0.0,C732685266,203661651.0,270445077.0,0,0
180,CASH_OUT,5318113.0,C1027994585,4978200.0,0.0,C2074884206,0.0,5318113.0,0,0
157,CASH_OUT,16243817.000000002,C816974960,0.0,0.0,C1119339680,79788540.0,96032357.0,0,0
304,TRANSFER,691711787.0,C985758850,0.0,0.0,C917424012,1160356338.0,1852068125.0,0,0
605,CASH_OUT,24787703.0,C1202798946,24787703.0,0.0,C579001815,28382059.000000004,53169762.0,1,0
92,TRANSFER,10190369.0,C1615802716,10190369.0,0.0,C1977391812,0.0,0.0,1,0
37,TRANSFER,32918059.000000004,C2036770167,0.0,0.0,C1692363435,47329340.0,80247399.0,0,0
279,CASH_OUT,3707562.0000000005,C736521457,0.0,0.0,C379118678,7476478.0,11184039.0,0,0
140,TRANSFER,108965934.00000001,C798743858,50431400.0,0.0,C373302759,329799622.0,438765557.0,0,0
11,CASH_OUT,12476655.0,C1080865466,0.0,0.0,C1324885855,45933217.0,195721856.0,0,0
664,TRANSFER,565273969.0,C1605555935,565273969.0,0.0,C348655001,0.0,0.0,1,0
692,CASH_OUT,46621808.0,C545352261,46621808.0,0.0,C1292726952,24000278.0,70622085.0,1,0
82,CASH_OUT,4507710.0,C978467011,4507710.0,0.0,C809689507,12626218.0,17133929.0,1,0
204,TRANSFER,25394345.0,C596242795,28767500.0,3373155.0000000005,C6715080,32601901.0,57996247.0,0,0
252,CASH_OUT,7620003.999999999,C225711699,7620003.999999999,0.0,C1787012776,0.0,7620003.999999999,1,0
278,TRANSFER,68228994.0,C1060463269,2331664.0,0.0,C516920120,349128962.0,417357956.0,0,0
201,CASH_OUT,1307256.0,C1824803621,0.0,0.0,C145594371,10413379.0,11720635.0,0,0
55,TRANSFER,28340042.0,C1745208932,28340042.0,0.0,C2118682140,0.0,0.0,1,0
299,CASH_OUT,47335508.0,C759716683,75855100.0,28519592.0,C1275567491,8204774.000000001,55540281.00000001,0,0
105,CASH_OUT,18885439.0,C713573924,18885439.0,0.0,C972572502,0.0,18885439.0,1,0
281,TRANSFER,713397.0,C157969279,713397.0,0.0,C1713731029,0.0,0.0,1,0
41,TRANSFER,288546696.0,C739578791,288546696.0,0.0,C1562052816,0.0,0.0,1,0
154,CASH_OUT,43380042.0,C2056021792,9840100.0,0.0,C27863007,40240800.0,83620842.0,0,0
206,CASH_OUT,20446473.0,C1325349868,4213600.0,0.0,C234695479,0.0,20446473.0,0,0
19,CASH_OUT,34266412.0,C428429165,0.0,0.0,C1130568252,766109372.0,800375784.0,0,0
270,CASH_OUT,199832796.0,C1609371351,199832796.0,0.0,C617888697,40090394.0,239923191.0,1,0
446,CASH_OUT,17187827.0,C1056720143,17187827.0,0.0,C1846017772,21789819.0,38977645.0,1,0
42,CASH_OUT,12116311.0,C488944879,1526900.0,0.0,C1958931937,30306046.999999996,42422358.0,0,0
635,CASH_OUT,18273936.0,C1691189343,18273936.0,0.0,C654896050,252076327.0,270350263.0,1,0
288,TRANSFER,2863624.0,C263250153,2863624.0,0.0,C117997526,0.0,0.0,1,0
654,TRANSFER,66859591.0,C2116089782,66859591.0,0.0,C1859562706,0.0,0.0,1,0
327,TRANSFER,41578589.0,C990820697,41578589.0,0.0,C1804765408,0.0,0.0,1,0
606,CASH_OUT,5758867.0,C213845553,5758867.0,0.0,C1601116919,147843805.0,153602672.0,1,0
617,TRANSFER,1000000000.0,C1612182760,1254266427.0,254266427.0,C455244250,0.0,0.0,1,0
36,CASH_OUT,25657224.0,C600692000,0.0,0.0,C1760043855,50706800.0,56779666.0,0,0
426,CASH_OUT,12606237.0,C2033622369,0.0,0.0,C767688164,264093177.99999997,276699415.0,0,0
111,TRANSFER,112988418.0,C211453570,112988418.0,0.0,C1975305951,0.0,0.0,1,0
162,CASH_OUT,22641978.0,C1756320197,3233500.0,0.0,C1368533689,15685637.0,38327615.0,0,0
284,TRANSFER,80011505.0,C669992732,80011505.0,0.0,C1306515045,0.0,0.0,1,0
90,TRANSFER,118255797.0,C787624212,118255797.0,0.0,C707993034,0.0,0.0,1,0
427,TRANSFER,489222625.0,C800259537,489222625.0,0.0,C1893385934,0.0,0.0,1,0
567,CASH_OUT,46120193.0,C1405253151,81596400.0,35476207.0,C1157849981,21389901.0,67510095.0,0,0
284,CASH_OUT,73383340.0,C1092838492,0.0,0.0,C1505763269,1209585000.0,1282968340.0,0,0
333,CASH_OUT,10052375.0,C1512390251,0.0,0.0,C869369498,287364706.0,297417081.0,0,0
518,CASH_OUT,116518788.99999999,C1489843213,116518788.99999999,0.0,C784775373,0.0,116518788.99999999,1,0
45,TRANSFER,31342952.0,C1539553009,3759299.0,0.0,C1066257859,61281876.0,92624828.0,0,0
371,TRANSFER,46849551.0,C1505404301,0.0,0.0,C1123730448,105333213.99999999,152182764.0,0,0
141,CASH_OUT,4784833.0,C2009471127,0.0,0.0,C944040541,20196670.0,24981503.0,0,0
410,CASH_OUT,490048715.00000006,C1615320222,490048715.00000006,0.0,C1322611502,0.0,490048715.00000006,1,0
274,TRANSFER,13159412.0,C965792626,13159412.0,0.0,C896468474,0.0,0.0,1,0
664,CASH_OUT,16506798.000000002,C435569288,10068600.0,0.0,C1555035218,16054771.0,32561568.0,0,0
165,CASH_OUT,2255327.0,C1010120981,20551800.0,18296473.0,C1465186691,818079311.0,820334639.0,0,0
623,TRANSFER,5805078.0,C1136541649,5805078.0,0.0,C667841585,0.0,0.0,1,0
109,TRANSFER,9461312.0,C776792146,9461312.0,0.0,C282454606,0.0,0.0,1,0
660,TRANSFER,1436012.0,C402057107,1436012.0,0.0,C1957774921,0.0,0.0,1,0
568,CASH_OUT,289595499.0,C287337523,289595499.0,0.0,C857187005,44264389.0,333859888.0,1,0
297,CASH_OUT,22862432.0,C1697693278,10038200.0,0.0,C1046428736,358786910.0,350204659.0,0,0
211,CASH_OUT,5251459.0,C1832312851,3017200.0,0.0,C1991825762,454427762.0,459679221.0,0,0
495,TRANSFER,98747017.0,C1055011986,98747017.0,0.0,C182489820,0.0,0.0,1,0
473,TRANSFER,700993.0,C53019393,700993.0,0.0,C304768770,0.0,0.0,1,0
165,CASH_OUT,19399198.0,C791627275,0.0,0.0,C561924549,175863689.0,195262887.0,0,0
324,CASH_OUT,37308662.0,C1138896146,3912700.0,0.0,C1220310602,0.0,37308662.0,0,0
158,TRANSFER,2772334.0,C1983738324,2772334.0,0.0,C1036857072,0.0,0.0,1,0
207,TRANSFER,11005789.0,C2121320314,59129000.0,48123211.0,C1421513942,3496444.9999999995,14502234.0,0,0
184,CASH_OUT,9165455.0,C32417834,0.0,0.0,C1675764449,81679407.0,90844863.0,0,0
464,TRANSFER,12546442.0,C132433393,12546442.0,0.0,C254097050,0.0,0.0,1,0
328,CASH_OUT,12775478.0,C1817417244,3067100.0,0.0,C389214280,0.0,12775478.0,0,0
450,TRANSFER,42226163.0,C105750198,42226163.0,0.0,C1172379830,0.0,0.0,1,0
582,TRANSFER,18154389.0,C879600285,18154389.0,0.0,C1125433623,0.0,0.0,1,0
307,CASH_OUT,5858771.0,C1792955076,0.0,0.0,C1353549283,31922508.0,37781279.0,0,0
734,TRANSFER,2391220.0,C1790385148,2391220.0,0.0,C1671472479,0.0,0.0,1,0
211,TRANSFER,5592039.0,C588214650,5592039.0,0.0,C1302604885,0.0,0.0,1,0
688,CASH_OUT,14769529.0,C392603927,18600.0,0.0,C1963667055,0.0,14769529.0,0,0
325,CASH_OUT,3084684.0,C1162806660,3084684.0,0.0,C1165026794,85141816.0,88226500.0,1,0
639,CASH_OUT,4919920.0,C929319226,4919920.0,0.0,C1153867548,0.0,4919920.0,1,0
374,CASH_OUT,12487838.0,C1577192358,0.0,0.0,C1126282776,17233696.0,29721534.000000004,0,0
7,CASH_OUT,13529.0,C1740158603,0.0,0.0,C420398953,31211134.000000004,96319849.0,0,0
108,TRANSFER,56614289.0,C1357772203,56614289.0,0.0,C585432949,0.0,0.0,1,0
595,TRANSFER,9391222.0,C1884007664,0.0,0.0,C143487419,1476962378.0,1486353600.0,0,0
398,TRANSFER,430929847.0,C668700925,430929847.0,0.0,C1360905880,0.0,0.0,1,0
179,CASH_OUT,21655618.0,C1985363201,0.0,0.0,C927183901,347315691.0,368971308.0,0,0
188,CASH_OUT,367185386.0,C329270051,367185386.0,0.0,C2110090279,16037492.000000002,383222878.0,1,0
615,TRANSFER,36897339.0,C1685726737,36897339.0,0.0,C22993151,0.0,0.0,1,0
208,CASH_OUT,13126357.0,C1305763735,23000.0,0.0,C57159095,764852.0,25675037.0,0,0
349,CASH_OUT,45382632.0,C578976612,2237500.0,0.0,C929732976,171481002.0,216863634.0,0,0
133,CASH_OUT,3403931.0,C1408003791,504800.0,0.0,C924313836,0.0,3403931.0,0,0
280,CASH_OUT,21912408.0,C246670395,0.0,0.0,C1783821108,151881447.0,173793855.0,0,0
203,TRANSFER,40578340.0,C511899343,0.0,0.0,C364108141,118267593.0,145638462.0,0,0
397,TRANSFER,50153087.0,C1820504664,0.0,0.0,C939583599,483292890.00000006,533445978.0,0,0
186,CASH_OUT,18555690.0,C1158755176,0.0,0.0,C736632971,25649840.0,44205530.0,0,0
298,CASH_OUT,37327090.0,C1898224110,0.0,0.0,C2061552872,93044853.0,130371943.0,0,0
625,CASH_OUT,302097453.0,C1499479163,302097453.0,0.0,C1579821297,94303219.0,396400672.0,1,0
16,CASH_OUT,15947657.0,C581793239,38661600.0,22713943.0,C1470700968,0.0,15947657.0,0,0
596,CASH_OUT,17052053.0,C694549663,0.0,0.0,C1799759694,22873044.0,39925097.0,0,0
250,CASH_OUT,16109079.999999998,C1494623518,0.0,0.0,C1077949186,171089930.0,187199010.0,0,0
133,CASH_OUT,26013325.0,C2035035381,0.0,0.0,C182059068,299382487.0,325395812.0,0,0
280,TRANSFER,139883151.0,C1608679446,0.0,0.0,C17236448,158484025.0,298367176.0,0,0
648,TRANSFER,46863803.0,C313989858,46863803.0,0.0,C969680632,0.0,0.0,1,0
80,CASH_OUT,4265939.0,C73677947,4265939.0,0.0,C1626691330,17355843.0,21621782.0,1,0
542,CASH_OUT,516639344.00000006,C1354111086,516639344.00000006,0.0,C1655452584,0.0,516639344.00000006,1,0
38,CASH_OUT,25931679.0,C1053043720,10731200.0,0.0,C1402521876,177696227.0,203627905.0,0,0
436,CASH_OUT,59176642.00000001,C1492365838,59176642.00000001,0.0,C1180486169,733454733.0,792631375.0,1,0
399,CASH_OUT,10721135.0,C390228320,5027800.0,0.0,C1496221807,132326937.99999999,143048073.0,0,0
12,CASH_OUT,867700.0,C343345083,867700.0,0.0,C200064275,22512762.0,23380462.0,1,0
308,CASH_OUT,27503045.0,C19210057,0.0,0.0,C1513560013,69343432.0,96846476.0,0,0
283,CASH_OUT,9062302.0,C2027916142,10360715.0,1298412.0,C350862874,12330601.0,21392903.0,0,0
395,CASH_OUT,3065404.0,C1844918862,31865900.0,28800496.000000004,C1129516057,0.0,3065404.0,0,0
183,CASH_OUT,130709.99999999999,C218894362,2135800.0,2005090.0000000002,C846376375,0.0,130709.99999999999,0,0
